scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh
175,3786.739559088914,16,4000.0,14,3500.0,500.0,False,True,0.003969161432662793,0.0,True,0.0,0.9550444183157418,0.94071140516909,0.014333013146651807,0.233409675071945,0.23159394615978193,0.001815728912163056,469487.68762552616,465835.4724032416,3652.215222284547,1695789.5851891057,1727143.0039681364,-31353.418779030675
177,4268.56829543855,18,4500.0,19,4750.0,-250.0,True,False,0.0024314997943110095,0.0,True,0.0,0.8879557732066645,0.8939763181657,-0.006020544959035479,0.24123440495317192,0.2411208110449793,0.00011359390819262738,647250.5721903453,646945.7909461886,304.78124415664934,1001547.8326949188,984529.124786103,17018.70790881582
179,2872.8174139086505,12,3000.0,11,2750.0,250.0,False,True,0.009746024210404047,0.0,True,0.0,0.9708648065685717,0.9636841059447192,0.007180700623852454,0.3060632380864568,0.3046917342183514,0.001371503868105417,499386.59819345747,497148.79055806657,2237.807635390898,2661991.8397993934,2674445.0265587093,-12453.186759315897
183,3816.659063734776,16,4000.0,16,4000.0,0.0,False,False,0.008133820002761971,0.0,True,0.0,0.7959565077160288,0.7959565077160288,0.0,0.2866431642327999,0.2866431642327999,0.0,869619.3491650658,869619.3491650658,0.0,1347660.338556531,1347660.338556531,0.0
184,5517.023169379068,23,5750.0,25,6250.0,-500.0,True,False,0.005520725834733176,0.0,True,0.0,0.8591033328725313,0.8712826506364012,-0.012179317763869935,0.25448473816134365,0.25292376455573,0.0015609736056136359,767588.9186221429,762880.636111421,4708.282510721823,733345.5944257856,691994.5549891415,41351.03943664406
188,2761.5496712811005,12,3000.0,12,3000.0,0.0,False,False,0.007860570621661234,0.0,True,0.0,0.9750243351712609,0.9750243351712609,0.0,0.33087944440558703,0.33087944440558703,0.0,538541.370843372,538541.370843372,0.0,4034676.641118474,4034676.641118474,0.0
195,4480.201987883459,18,4500.0,17,4250.0,250.0,False,True,0.0016909881825734052,0.0,True,0.0,0.8474715814404891,0.8425085672055636,0.004963014234925511,0.2738059041028271,0.2733138806726983,0.0004920234301288295,777925.2213293981,776527.3061272538,1397.9152021443006,1235501.495256431,1250687.4590922387,-15185.96383580775
198,2799.2130328461226,12,3000.0,10,2500.0,500.0,False,True,0.006084210242360388,0.0,True,0.0,0.977426141229395,0.9650840878385848,0.012342053390810181,0.28379903516094196,0.27745172820196906,0.006347306958972898,387549.48857678764,378881.750984252,8667.737592535617,1966058.5884545152,1984429.8810211788,-18371.292566663586
199,2706.5994395759203,11,2750.0,11,2750.0,0.0,False,False,0.005641159701830767,0.0,True,0.0,0.974959458857269,0.974959458857269,0.0,0.3168832252977732,0.3168832252977732,0.0,594202.4534419897,594202.4534419897,0.0,4251129.176388345,4251129.176388345,0.0
203,0.0,0,0.0,1,250.0,-250.0,True,False,0.006373335324065588,0.0,True,0.0,0.2888896225732025,0.2951058212937058,-0.006216198720503274,0.3937960221290364,0.39092785303843375,0.002868169090602668,1703731.5385943563,1691322.601319515,12408.937274841359,87423.9866094247,58192.54220855962,29231.444400865075
210,5577.088163231454,23,5750.0,23,5750.0,0.0,False,False,0.004893754968873565,0.0,True,0.0,0.950357265794362,0.950357265794362,0.0,0.2625876476076536,0.2625876476076536,0.0,832828.2114337772,832828.2114337772,0.0,3301091.6106505822,3301091.6106505822,0.0
214,2934.216181955687,12,3000.0,12,3000.0,0.0,False,False,0.009561992906432448,0.0,True,0.0,0.9726184354212747,0.9726184354212747,0.0,0.3058165849666048,0.3058165849666048,0.0,596215.6795708631,596215.6795708631,0.0,3565659.4240681073,3565659.4240681073,0.0
218,6144.198083415696,25,6250.0,26,6500.0,-250.0,True,False,0.008284215190546007,0.0,True,0.0,0.9175493645848058,0.9231290389171549,-0.005579674332349072,0.23944770154682962,0.2390819310135382,0.0003657705332914263,749526.8482216717,748381.9016081973,1144.9466134743998,1741580.431579872,1723271.1313377635,18309.300242108526
220,3025.672158437769,13,3250.0,12,3000.0,250.0,False,True,0.002222751908615206,0.0,True,0.0,0.9757508532150182,0.96973868745051,0.006012165764508248,0.27356807330104377,0.271784413844165,0.00178365945687875,482524.13908438414,479378.0894249159,3146.0496594682336,2942639.8790732683,2954327.3417216446,-11687.462648376357
227,3875.591225458096,16,4000.0,16,4000.0,0.0,False,False,0.006309732576607163,0.0,True,0.0,0.9043042818696804,0.9043042818696804,0.0,0.26339891158208406,0.26339891158208406,0.0,678043.965948124,678043.965948124,0.0,1717437.831281792,1717437.831281792,0.0
229,2905.151202901742,12,3000.0,7,1750.0,1250.0,False,True,0.003177984113799992,0.0,True,0.0,0.5116272709055492,0.48736210517030365,0.02426516573524551,0.34068245238237543,0.33713362824857174,0.0035488241338036963,1274094.5589844827,1260822.558950277,13272.000034205616,106628.77685255243,205340.7920064304,-98712.01515387796
230,1581.9085036659985,7,1750.0,4,1000.0,750.0,False,True,0.006175164680008449,0.0,True,0.0,0.5470747506558002,0.5206539078798362,0.026420842775964015,0.3366192389810764,0.3333584342996634,0.0032608046814129876,682274.7667753658,675665.6235777123,6609.143197653466,109340.57902563651,168529.63342342287,-59189.054397786356
238,2146.7951387255234,9,2250.0,9,2250.0,0.0,False,False,0.007135745008434391,0.0,True,0.0,0.9496841797742726,0.9496841797742726,0.0,0.25739699671695015,0.25739699671695015,0.0,321480.17037829425,321480.17037829425,0.0,1166493.6185058816,1166493.6185058816,0.0
240,5610.397730550293,23,5750.0,22,5500.0,250.0,False,True,0.007988103092446797,0.0,True,0.0,0.9504889473564337,0.9462259428882752,0.004263004468158527,0.25649547436331194,0.2561704126794486,0.0003250616838633147,790880.0213742028,789877.7238010393,1002.2975731635233,2826740.8346514306,2841424.9710835745,-14684.13643214386
247,2775.4794501566357,12,3000.0,12,3000.0,0.0,False,False,0.0035521014181968402,0.0,True,0.0,0.9551543790564001,0.9551543790564001,0.0,0.2799164099165956,0.2799164099165956,0.0,520083.30919671187,520083.30919671187,0.0,2285235.951292045,2285235.951292045,0.0
251,4600.921311245863,19,4750.0,20,5000.0,-250.0,True,False,0.003234463077038008,0.0,True,0.0,0.8780791260733782,0.8842143614635932,-0.006135235390214988,0.23351869940603306,0.23347142212031197,4.7277285721097906e-05,599686.2827878075,599564.8726403269,121.41014748066664,605039.4633043753,588607.2897456196,16432.17355875566
270,2989.808693076029,12,3000.0,12,3000.0,0.0,False,False,0.0030760303643367903,0.0,True,0.0,0.9377598137334792,0.9377598137334792,0.0,0.23215356938698148,0.23215356938698148,0.0,364514.6594645247,364514.6594645247,0.0,1065406.6853001988,1065406.6853001988,0.0
283,0.0,0,0.0,1,250.0,-250.0,True,False,0.0020187465464743815,0.0,True,0.0,0.2997292869963539,0.3059890938357025,-0.0062598068393485695,0.3973008598648025,0.3948655871989044,0.0024352726658981028,1678023.9479632124,1667738.4281820878,10285.519781124545,108302.0208252501,80090.54857344404,28211.47225180606
287,2908.7984460171588,12,3000.0,12,3000.0,0.0,False,False,0.003817915700331409,0.0,True,0.0,0.9608449200481657,0.9608449200481657,0.0,0.28691019114902,0.28691019114902,0.0,429357.2656576034,429357.2656576034,0.0,2737606.598457871,2737606.598457871,0.0
290,5551.793056048533,23,5750.0,21,5250.0,500.0,False,True,0.0019758180129549885,0.0,True,0.0,0.9413028422076172,0.9325415522943119,0.00876128991330527,0.24359969893655775,0.2423591278922772,0.0012405710442805473,732709.1155074137,728977.6752940346,3731.440213379101,2002696.1369075975,2030769.180866871,-28073.04395927349
291,5943.144748578683,24,6000.0,21,5250.0,750.0,False,True,0.006177180758314749,0.0,True,0.0,0.6462850964630132,0.6369088454783529,0.009376250984660328,0.31034483833233334,0.3098805106342892,0.00046432769804416463,1521403.4090278242,1519127.135491243,2276.2735365810804,250009.90828781138,300228.71014706726,-50218.80185925588
293,4193.959730005954,17,4250.0,16,4000.0,250.0,False,True,0.006438098710847995,0.0,True,0.0,0.9449677154254035,0.9383371640140173,0.006630551411386132,0.2493206363458349,0.24824070742025708,0.0010799289255778166,493647.0258704341,491508.8005310624,2138.225339371711,1556655.0751998392,1571143.989456477,-14488.914256637916
296,4147.400311640005,17,4250.0,17,4250.0,0.0,False,False,0.0017220032617395464,0.0,True,0.0,0.7086732205175041,0.7086732205175041,0.0,0.30396297275469597,0.30396297275469597,0.0,939911.7768097329,939911.7768097329,0.0,487436.9749982427,487436.9749982427,0.0
305,6790.7804628933445,28,7000.0,28,7000.0,0.0,False,False,0.005406061878363011,0.0,True,0.0,0.9086564142717891,0.9086564142717891,0.0,0.25007568065236097,0.25007568065236097,0.0,925731.7586448805,925731.7586448805,0.0,1822819.0106450263,1822819.0106450263,0.0
308,1703.1886487176898,7,1750.0,9,2250.0,-500.0,True,False,0.009580177861672423,0.0,True,0.0,0.9590470815464133,0.9861420436306979,-0.027094962084284635,0.39472881713197666,0.38927936488983,0.005449452242146657,558891.1257617363,551175.3209706717,7715.804791064584,4748478.987318993,4707360.157380668,41118.82993832417
309,3772.241478272176,16,4000.0,15,3750.0,250.0,False,True,0.008654457228295387,0.0,True,0.0,0.9584527996889252,0.9522314254325536,0.006221374256371592,0.23974368723778458,0.2389888066016365,0.000754880636148092,515607.8963096596,513984.4023972498,1623.4939124097582,2159363.012087945,2173871.094512298,-14508.082424352877
315,2030.6931129517625,9,2250.0,8,2000.0,250.0,False,True,0.0042236809823870125,0.0,True,0.0,0.8517211555870667,0.8424364465425865,0.0092847090444802,0.30137486432498894,0.29936005364151214,0.0020148106834768087,381672.1619055059,379120.5318911207,2551.630014385213,837057.8899845523,849667.9249115535,-12610.034927001223
318,616.7544147431881,3,750.0,4,1000.0,-250.0,True,False,0.004655923957601393,0.0,True,0.0,0.38341683226270296,0.38811379030411397,-0.004696958041411015,0.37157019408760517,0.3714932213783695,7.697270923567867e-05,1746684.3849444725,1746322.5501379455,361.8348065270111,329259.3748302447,306120.12871406425,23139.24611618044
321,2156.034702110056,9,2250.0,8,2000.0,250.0,False,True,0.0028673964161491927,0.0,True,0.0,0.9559306260145938,0.9467089066179722,0.00922171939662153,0.35772044218189336,0.35574061745401403,0.0019798247278793313,457224.4857192379,454693.95003752655,2530.535681711335,2360367.9848414743,2373322.4072146756,-12954.422373201232
325,5083.524794721179,21,5250.0,20,5000.0,250.0,False,True,0.006574033650685207,0.0,True,0.0,0.8617777366261824,0.8568394661549746,0.004938270471207762,0.2538697360293811,0.2537056297707692,0.00016410625861190686,782181.2378700457,781675.620940234,505.61692981165834,992807.2764614664,1009443.4316171304,-16636.15515566396
330,3522.5781233754515,15,3750.0,14,3500.0,250.0,False,True,0.0010396222592979898,0.0,True,0.0,0.8529517890658489,0.8469340535256208,0.0060177355402281085,0.25934768022150273,0.2587409815990192,0.0006066986224835258,588625.354362086,587248.3681043128,1376.986257773242,758148.0205513315,773101.2908848973,-14953.270333565888
353,5514.13259343137,23,5750.0,24,6000.0,-250.0,True,False,0.00547395277168683,0.0,True,0.0,0.8271534147103874,0.831890481844036,-0.004737067133648631,0.2481911994247195,0.24813145487715205,5.974454756746406e-05,856296.1218032562,856089.9943317766,206.12747147958726,514968.9733151831,497988.187589166,16980.785726017086
360,2311.1137407781453,10,2500.0,9,2250.0,250.0,False,True,0.0018829377054158103,0.0,True,0.0,0.9124425801321243,0.9017436602347042,0.010698919897420112,0.2633120437380318,0.2632061763617913,0.00010586737624052045,393044.99629297224,392886.96841885266,158.0278741195798,1013501.5507204735,1031559.1815351363,-18057.630814662785
366,6399.916613021748,26,6500.0,28,7000.0,-500.0,True,False,0.0064614098133621845,0.0,True,0.0,0.8846089264770227,0.8958016369078567,-0.01119271043083403,0.24172341909680828,0.2409420092703363,0.0007814098264719849,801525.9581367595,798934.8965747451,2591.0615620143944,1277510.5754466632,1235838.305931453,41672.2695152103
371,5432.0090382267545,22,5500.0,22,5500.0,0.0,False,False,0.0033820132898599864,0.0,True,0.0,0.8144833652394945,0.8144833652394945,0.0,0.2520453699363736,0.2520453699363736,0.0,853394.9776623377,853394.9776623377,0.0,380030.09148104326,380030.09148104326,0.0
376,2319.3301183101653,10,2500.0,10,2500.0,0.0,False,False,0.007317689072077971,0.0,True,0.0,0.9634760613195108,0.9634760613195108,0.0,0.3021288741806613,0.3021288741806613,0.0,458313.31078721205,458313.31078721205,0.0,2355076.0273420867,2355076.0273420867,0.0
378,6250.535646812136,26,6500.0,24,6000.0,500.0,False,True,0.001895673281446797,0.0,True,0.0,0.936946516421822,0.9282166969981965,0.008729819423625496,0.223527608130743,0.22244828583131285,0.001079322299430141,755059.8300704092,751413.9586775464,3645.8713928628713,1827390.5350545228,1857846.681485847,-30456.146431324305
414,4300.603062425127,18,4500.0,19,4750.0,-250.0,True,False,0.006299746118416216,0.0,True,0.0,0.7548142640505664,0.7602481166545111,-0.005433852603944689,0.27090954058265826,0.27082842865783024,8.111192482801455e-05,759195.5651082098,758968.2574487071,227.30765950272325,194528.0250526871,178629.62688497745,15898.398167709645
415,5053.361690700297,21,5250.0,22,5500.0,-250.0,True,False,0.009483407867614813,0.0,True,0.0,0.8540894717253272,0.8614121618600037,-0.007322690134676457,0.24444339103028215,0.24373329204201677,0.0007100989882653785,662024.3227065986,660101.1665935221,1923.1561130764894,594916.9612110741,573093.4779060646,21823.483305009548
416,4030.9118611774857,17,4250.0,16,4000.0,250.0,False,True,0.004196227898327964,0.0,True,0.0,0.9209103506909716,0.9154543629555877,0.005455987735383916,0.2551345796928962,0.2545204337939221,0.0006141458989741277,641163.9483585237,639620.5738385804,1543.3745199432597,1607866.9728758216,1622950.5719147183,-15083.599038896617
422,6127.431400096604,25,6250.0,24,6000.0,250.0,False,True,0.002290660427180957,0.0,True,0.0,0.9303098986511785,0.9261880361404873,0.004121862510691243,0.2391657750440809,0.23866753999759444,0.0004982350464864671,795909.783710408,794251.72812945,1658.0555809580255,1894050.2530239273,1908487.8517612345,-14437.598737307126
426,6701.604173479113,27,6750.0,26,6500.0,250.0,False,True,0.006014022668167418,0.0,True,0.0,0.9288297268521974,0.9242334683381205,0.004596258514076967,0.23689906949845826,0.2367395912235156,0.00015947827494267042,795068.4338370166,794533.2010792091,535.2327578074764,1868618.0524362004,1885736.5154265345,-17118.462990334025
429,5709.324074153493,23,5750.0,24,6000.0,-250.0,True,False,0.006488370743648386,0.0,True,0.0,0.7571009366838011,0.7606415994260749,-0.0035406627422738257,0.297398082389465,0.2973134830281872,8.459936127780399e-05,1199120.1294794078,1198779.0217081865,341.1077712213155,1220524.0976026184,1205567.0076287375,14957.08997388091
432,7016.250324783998,29,7250.0,28,7000.0,250.0,False,True,0.0025571601650982156,0.0,True,0.0,0.8225242240604116,0.8193921383351731,0.003132085725238487,0.27829372911118216,0.2777240224857587,0.0005697066254234384,1106842.9385991318,1104577.0745516845,2265.8640474472195,1084516.850990303,1098639.0817994196,-14122.230809116503
450,1984.2396811313247,8,2000.0,9,2250.0,-250.0,True,False,0.0017062518251276249,0.0,True,0.0,0.9663824742956442,0.9799986446054022,-0.013616170309758036,0.388105503939617,0.3848921827183435,0.0032133212212734907,598164.2039390593,593211.7007902696,4952.503148789634,4967932.919428905,4945510.305767861,22422.613661043346
472,4160.717131984977,17,4250.0,16,4000.0,250.0,False,True,0.00931553595262602,0.0,True,0.0,0.9158193341590617,0.9102886330774423,0.005530701081619349,0.25531323327901306,0.25477210402852296,0.0005411292504901022,663572.5590502067,662166.1355878856,1406.4234623210505,1683098.1225299542,1698282.584693411,-15184.462163456716
478,7655.808488312106,31,7750.0,33,8250.0,-500.0,True,False,0.0025117367111251454,0.0,True,0.0,0.9046041698372975,0.9135248704235724,-0.008920700586274921,0.23620663336884778,0.23534196105254143,0.000864672316306353,1044086.2498081083,1040264.2044101052,3822.0453980030725,2059876.3288259362,2018512.3869712667,41363.94185466948
486,2527.857388626059,11,2750.0,10,2500.0,250.0,False,True,0.00990084988004003,0.0,True,0.0,0.6702802277807183,0.662957295798704,0.00732293198201428,0.305162508968798,0.3051134065364535,4.91024323444611e-05,630660.3407389999,630558.8638019472,101.47693705267739,157853.98120010164,173528.3926050351,-15674.41140493346
497,5265.619864741044,22,5500.0,24,6000.0,-500.0,True,False,0.002755478796475974,0.0,True,0.0,0.7426297436389276,0.753216059210523,-0.010586315571595395,0.2835706615578281,0.2828196989537363,0.0007509626040917983,936200.141936908,933720.8611372731,2479.280799634871,245554.3315909145,209278.707513876,36275.62407703849
505,7068.530952114724,29,7250.0,28,7000.0,250.0,False,True,0.006097140206969609,0.0,True,0.0,0.8497064069413386,0.8452570465898983,0.004449360351440279,0.23919838858760642,0.23893971538513623,0.0002586732024701943,896049.3466342011,895080.3436428608,969.002991340356,607114.3065289698,624357.8914864669,-17243.584957497078
511,6093.575320150554,25,6250.0,25,6250.0,0.0,False,False,0.004797036113736164,0.0,True,0.0,0.9183974781943385,0.9183974781943385,0.0,0.23464220864068694,0.23464220864068694,0.0,829641.1151558866,829641.1151558866,0.0,1713442.5233116853,1713442.5233116853,0.0
518,3386.7735568251614,14,3500.0,14,3500.0,0.0,False,False,0.001538784829331008,0.0,True,0.0,0.8303421437570292,0.8303421437570292,0.0,0.2817817806447166,0.2817817806447166,0.0,611770.0190334008,611770.0190334008,0.0,978131.2899696494,978131.2899696494,0.0
527,6288.822183237311,26,6500.0,25,6250.0,250.0,False,True,0.0013618771458081547,0.0,True,0.0,0.9390755876333243,0.935414468621309,0.003661119012015379,0.2304359510616139,0.22986460630817615,0.000571344753437758,831752.6817599225,829690.4274602267,2062.2542996958364,2183085.517985279,2196758.7085313667,-13673.190546087455
534,3006.606289232752,13,3250.0,9,2250.0,1000.0,False,True,0.0018931030971623963,0.0,True,0.0,0.5916897886856612,0.5706141395704201,0.02107564911524118,0.3210586392198847,0.31960532194010804,0.0014533172797766558,1139018.7308779403,1133862.8017068817,5155.929171058582,276676.3351456182,357114.52341199946,-80438.18826638127
535,3269.3392373733705,14,3500.0,14,3500.0,0.0,False,False,0.002970686824487201,0.0,True,0.0,0.8664263244579504,0.8664263244579504,0.0,0.23975920919017665,0.23975920919017665,0.0,518723.9080462563,518723.9080462563,0.0,607101.8223471165,607101.8223471165,0.0
543,6604.054582668779,27,6750.0,26,6500.0,250.0,False,True,0.0013675165839983627,0.0,True,0.0,0.9132445865559776,0.9092862698070171,0.003958316748960522,0.23423863526917865,0.23409948436347605,0.0001391509057026008,902038.6740966301,901502.8124599061,535.8616367239738,1691654.3323505842,1707592.5250334784,-15938.19268289418
544,3284.0896488117723,14,3500.0,12,3000.0,500.0,False,True,0.006861620899931586,0.0,True,0.0,0.9613037467215138,0.9480047647032713,0.013298982018242422,0.24824013547855497,0.24503766203340607,0.003202473445148901,435768.2949682509,430146.57553846034,5621.719429790566,1711360.5955435066,1737851.4269749615,-26490.83143145498
553,4082.955812507756,17,4250.0,17,4250.0,0.0,False,False,0.0066481504759028365,0.0,True,0.0,0.6814575095872282,0.6814575095872282,0.0,0.31013009803907354,0.31013009803907354,0.0,1056254.9832528122,1056254.9832528122,0.0,669916.150125809,669916.150125809,0.0
555,1177.2276529979,5,1250.0,6,1500.0,-250.0,True,False,0.00739230320287676,0.0,True,0.0,0.47534055296720557,0.4819771002325748,-0.006636547265369219,0.35234310227895327,0.35227887512457556,6.42271543777051e-05,1214595.5122165899,1214374.1086671376,221.4035494523123,455790.2338870936,431925.53810559236,23864.695781501243
