scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh
287,3002.5,13,3250.0,12,3000.0,250.0,False,True,0.003817915700331409,0.0,True,0.0,0.9696668533232651,0.9608449200481657,0.008821933275099392,0.2878278249895587,0.28691019114902,0.000917633840538723,430730.4924330997,429357.2656576034,1373.226775496325,2723111.01116746,2737606.598457871,-14495.587290410884
290,5222.5,21,5250.0,21,5250.0,0.0,False,False,0.0019758180129549885,0.0,True,0.0,0.9325415522943119,0.9325415522943119,0.0,0.2423591278922772,0.2423591278922772,0.0,728977.6752940346,728977.6752940346,0.0,2030769.180866871,2030769.180866871,0.0
291,5465.0,22,5500.0,21,5250.0,250.0,False,True,0.006177180758314749,0.0,True,0.0,0.6404162279277807,0.6369088454783529,0.0035073824494278316,0.30990344689075616,0.3098805106342892,2.2936256466987714e-05,1519239.5758945271,1519127.135491243,112.44040328403935,281443.3187832255,300228.71014706726,-18785.391363841773
293,3882.5,16,4000.0,16,4000.0,0.0,False,False,0.006438098710847995,0.0,True,0.0,0.9383371640140173,0.9383371640140173,0.0,0.24824070742025708,0.24824070742025708,0.0,491508.8005310624,491508.8005310624,0.0,1571143.989456477,1571143.989456477,0.0
296,4267.5,18,4500.0,17,4250.0,250.0,False,True,0.0017220032617395464,0.0,True,0.0,0.7131862355912846,0.7086732205175041,0.004513015073780435,0.30418957597245616,0.30396297275469597,0.00022660321776019066,940612.477395418,939911.7768097329,700.7005856850883,472568.6508826231,487436.9749982427,-14868.324115619587
305,7045.0,29,7250.0,28,7000.0,250.0,False,True,0.005406061878363011,0.0,True,0.0,0.9123625623132424,0.9086564142717891,0.0037061480414533055,0.2504897536471437,0.25007568065236097,0.00041407299478274373,927264.5767128654,925731.7586448805,1532.8180679848883,1808288.1418919377,1822819.0106450263,-14530.868753088638
308,2175.0,9,2250.0,9,2250.0,0.0,False,False,0.009580177861672423,0.0,True,0.0,0.9861420436306979,0.9861420436306979,0.0,0.38927936488983,0.38927936488983,0.0,551175.3209706717,551175.3209706717,0.0,4707360.157380668,4707360.157380668,0.0
309,3782.5,16,4000.0,15,3750.0,250.0,False,True,0.008654457228295387,0.0,True,0.0,0.9584527996889252,0.9522314254325536,0.006221374256371592,0.23974368723778458,0.2389888066016365,0.000754880636148092,515607.8963096596,513984.4023972498,1623.4939124097582,2159363.012087945,2173871.094512298,-14508.082424352877
315,2135.0,9,2250.0,8,2000.0,250.0,False,True,0.0042236809823870125,0.0,True,0.0,0.8517211555870667,0.8424364465425865,0.0092847090444802,0.30137486432498894,0.29936005364151214,0.0020148106834768087,381672.1619055059,379120.5318911207,2551.630014385213,837057.8899845523,849667.9249115535,-12610.034927001223
318,1137.5,5,1250.0,4,1000.0,250.0,False,True,0.004655923957601393,0.0,True,0.0,0.39220423277116445,0.38811379030411397,0.004090442467050481,0.3715045617034146,0.3714932213783695,1.1340325045128274e-05,1746375.8589581677,1746322.5501379455,53.308820222271606,285968.84055379697,306120.12871406425,-20151.288160267286
321,1912.5,8,2000.0,8,2000.0,0.0,False,False,0.0028673964161491927,0.0,True,0.0,0.9467089066179722,0.9467089066179722,0.0,0.35574061745401403,0.35574061745401403,0.0,454693.95003752655,454693.95003752655,0.0,2373322.4072146756,2373322.4072146756,0.0
325,5087.5,21,5250.0,20,5000.0,250.0,False,True,0.006574033650685207,0.0,True,0.0,0.8617777366261824,0.8568394661549746,0.004938270471207762,0.2538697360293811,0.2537056297707692,0.00016410625861190686,782181.2378700457,781675.620940234,505.61692981165834,992807.2764614664,1009443.4316171304,-16636.15515566396
330,3662.5,15,3750.0,14,3500.0,250.0,False,True,0.0010396222592979898,0.0,True,0.0,0.8529517890658489,0.8469340535256208,0.0060177355402281085,0.25934768022150273,0.2587409815990192,0.0006066986224835258,588625.354362086,587248.3681043128,1376.986257773242,758148.0205513315,773101.2908848973,-14953.270333565888
353,5885.0,24,6000.0,24,6000.0,0.0,False,False,0.00547395277168683,0.0,True,0.0,0.831890481844036,0.831890481844036,0.0,0.24813145487715205,0.24813145487715205,0.0,856089.9943317766,856089.9943317766,0.0,497988.187589166,497988.187589166,0.0
360,2307.5,10,2500.0,9,2250.0,250.0,False,True,0.0018829377054158103,0.0,True,0.0,0.9124425801321243,0.9017436602347042,0.010698919897420112,0.2633120437380318,0.2632061763617913,0.00010586737624052045,393044.99629297224,392886.96841885266,158.0278741195798,1013501.5507204735,1031559.1815351363,-18057.630814662785
366,6617.5,27,6750.0,28,7000.0,-250.0,True,False,0.0064614098133621845,0.0,True,0.0,0.8905221587419251,0.8958016369078567,-0.005279478165931661,0.24119161913936676,0.2409420092703363,0.00024960986903047044,799762.5730579861,798934.8965747451,827.6764832410263,1255494.6562310453,1235838.305931453,19656.350299592363
371,5670.0,23,5750.0,22,5500.0,250.0,False,True,0.0033820132898599864,0.0,True,0.0,0.8190777410928267,0.8144833652394945,0.004594375853332222,0.2522027051375933,0.2520453699363736,0.00015733520121968825,853927.6955240635,853394.9776623377,532.7178617258323,362781.86803224246,380030.09148104326,-17248.223448800796
376,2315.0,10,2500.0,10,2500.0,0.0,False,False,0.007317689072077971,0.0,True,0.0,0.9634760613195108,0.9634760613195108,0.0,0.3021288741806613,0.3021288741806613,0.0,458313.31078721205,458313.31078721205,0.0,2355076.0273420867,2355076.0273420867,0.0
378,6147.5,25,6250.0,24,6000.0,250.0,False,True,0.001895673281446797,0.0,True,0.0,0.9329514054170613,0.9282166969981965,0.004734708418864808,0.2227773327431191,0.22244828583131285,0.0003290469118062411,752525.4549593314,751413.9586775464,1111.4962817850756,1841328.473500431,1857846.681485847,-16518.207985416055
414,4775.0,20,5000.0,19,4750.0,250.0,False,True,0.006299746118416216,0.0,True,0.0,0.7645830423982952,0.7602481166545111,0.004334925743784135,0.2716404311656352,0.27082842865783024,0.0008120025078049431,761243.8092858864,758968.2574487071,2275.5518371792277,165946.4754406216,178629.62688497745,-12683.15144435584
415,5492.5,22,5500.0,22,5500.0,0.0,False,False,0.009483407867614813,0.0,True,0.0,0.8614121618600037,0.8614121618600037,0.0,0.24373329204201677,0.24373329204201677,0.0,660101.1665935221,660101.1665935221,0.0,573093.4779060646,573093.4779060646,0.0
416,4057.5,17,4250.0,16,4000.0,250.0,False,True,0.004196227898327964,0.0,True,0.0,0.9209103506909716,0.9154543629555877,0.005455987735383916,0.2551345796928962,0.2545204337939221,0.0006141458989741277,641163.9483585237,639620.5738385804,1543.3745199432597,1607866.9728758216,1622950.5719147183,-15083.599038896617
422,5857.5,24,6000.0,24,6000.0,0.0,False,False,0.002290660427180957,0.0,True,0.0,0.9261880361404873,0.9261880361404873,0.0,0.23866753999759444,0.23866753999759444,0.0,794251.72812945,794251.72812945,0.0,1908487.8517612345,1908487.8517612345,0.0
426,6602.5,27,6750.0,26,6500.0,250.0,False,True,0.006014022668167418,0.0,True,0.0,0.9288297268521974,0.9242334683381205,0.004596258514076967,0.23689906949845826,0.2367395912235156,0.00015947827494267042,795068.4338370166,794533.2010792091,535.2327578074764,1868618.0524362004,1885736.5154265345,-17118.462990334025
429,5740.0,23,5750.0,24,6000.0,-250.0,True,False,0.006488370743648386,0.0,True,0.0,0.7571009366838011,0.7606415994260749,-0.0035406627422738257,0.297398082389465,0.2973134830281872,8.459936127780399e-05,1199120.1294794078,1198779.0217081865,341.1077712213155,1220524.0976026184,1205567.0076287375,14957.08997388091
432,6585.0,27,6750.0,28,7000.0,-250.0,True,False,0.0025571601650982156,0.0,True,0.0,0.8157992455434184,0.8193921383351731,-0.003592892791754676,0.2779781456321029,0.2777240224857587,0.000254123146344154,1105587.7851090655,1104577.0745516845,1010.710557380924,1114839.0411008867,1098639.0817994196,16199.959301467054
450,2355.0,10,2500.0,9,2250.0,250.0,False,True,0.0017062518251276249,0.0,True,0.0,0.9873720215873384,0.9799986446054022,0.007373376981936186,0.385628306670099,0.3848921827183435,0.0007361239517554852,594346.2453744939,593211.7007902696,1134.5445842242334,4933368.096932188,4945510.305767861,-12142.208835673518
472,4240.0,17,4250.0,16,4000.0,250.0,False,True,0.00931553595262602,0.0,True,0.0,0.9158193341590617,0.9102886330774423,0.005530701081619349,0.25531323327901306,0.25477210402852296,0.0005411292504901022,663572.5590502067,662166.1355878856,1406.4234623210505,1683098.1225299542,1698282.584693411,-15184.462163456716
478,8470.0,34,8500.0,33,8250.0,250.0,False,True,0.0025117367111251454,0.0,True,0.0,0.9171861581239605,0.9135248704235724,0.003661287700388094,0.23534702092127072,0.23534196105254143,5.059868729284656e-06,1040286.5701637284,1040264.2044101052,22.365753623191267,2001535.548651519,2018512.3869712667,-16976.83831974771
486,2600.0,11,2750.0,10,2500.0,250.0,False,True,0.00990084988004003,0.0,True,0.0,0.6702802277807183,0.662957295798704,0.00732293198201428,0.305162508968798,0.3051134065364535,4.91024323444611e-05,630660.3407389999,630558.8638019472,101.47693705267739,157853.98120010164,173528.3926050351,-15674.41140493346
497,5890.0,24,6000.0,24,6000.0,0.0,False,False,0.002755478796475974,0.0,True,0.0,0.753216059210523,0.753216059210523,0.0,0.2828196989537363,0.2828196989537363,0.0,933720.8611372731,933720.8611372731,0.0,209278.707513876,209278.707513876,0.0
505,7225.0,29,7250.0,28,7000.0,250.0,False,True,0.006097140206969609,0.0,True,0.0,0.8497064069413386,0.8452570465898983,0.004449360351440279,0.23919838858760642,0.23893971538513623,0.0002586732024701943,896049.3466342011,895080.3436428608,969.002991340356,607114.3065289698,624357.8914864669,-17243.584957497078
511,6347.5,26,6500.0,25,6250.0,250.0,False,True,0.004797036113736164,0.0,True,0.0,0.9226192690879783,0.9183974781943385,0.004221790893639832,0.2347210655611678,0.23464220864068694,7.885692048087423e-05,829919.9351679574,829641.1151558866,278.82001207082067,1697299.6381116128,1713442.5233116853,-16142.885200072546
518,3417.5,14,3500.0,14,3500.0,0.0,False,False,0.001538784829331008,0.0,True,0.0,0.8303421437570292,0.8303421437570292,0.0,0.2817817806447166,0.2817817806447166,0.0,611770.0190334008,611770.0190334008,0.0,978131.2899696494,978131.2899696494,0.0
527,6182.5,25,6250.0,25,6250.0,0.0,False,False,0.0013618771458081547,0.0,True,0.0,0.935414468621309,0.935414468621309,0.0,0.22986460630817615,0.22986460630817615,0.0,829690.4274602267,829690.4274602267,0.0,2196758.7085313667,2196758.7085313667,0.0
534,2350.0,10,2500.0,9,2250.0,250.0,False,True,0.0018931030971623963,0.0,True,0.0,0.5768277373340326,0.5706141395704201,0.006213597763612522,0.3196959230601651,0.31960532194010804,9.060112005704335e-05,1134184.2270173305,1133862.8017068817,321.4253104487434,333399.4509134926,357114.52341199946,-23715.072498506866
535,3657.5,15,3750.0,14,3500.0,250.0,False,True,0.002970686824487201,0.0,True,0.0,0.8729259382034023,0.8664263244579504,0.006499613745451827,0.2406319483408314,0.23975920919017665,0.0008727391506547499,520612.096885641,518723.9080462563,1888.188839384704,592509.9598940976,607101.8223471165,-14591.862453018897
543,6652.5,27,6750.0,26,6500.0,250.0,False,True,0.0013675165839983627,0.0,True,0.0,0.9132445865559776,0.9092862698070171,0.003958316748960522,0.23423863526917865,0.23409948436347605,0.0001391509057026008,902038.6740966301,901502.8124599061,535.8616367239738,1691654.3323505842,1707592.5250334784,-15938.19268289418
544,3035.0,13,3250.0,12,3000.0,250.0,False,True,0.006861620899931586,0.0,True,0.0,0.9555559467796984,0.9480047647032713,0.007551182076427021,0.24580679773753666,0.24503766203340607,0.0007691357041305913,431496.7397806046,430146.57553846034,1350.1642421442666,1722809.892877054,1737851.4269749615,-15041.534097907599
553,4267.5,18,4500.0,17,4250.0,250.0,False,True,0.0066481504759028365,0.0,True,0.0,0.6857637300482695,0.6814575095872282,0.0043062204610413435,0.31037654688350835,0.31013009803907354,0.0002464488444348101,1057094.3497693068,1056254.9832528122,839.3665164946578,654080.462023706,669916.150125809,-15835.688102103071
555,1452.5,6,1500.0,6,1500.0,0.0,False,False,0.00739230320287676,0.0,True,0.0,0.4819771002325748,0.4819771002325748,0.0,0.35227887512457556,0.35227887512457556,0.0,1214374.1086671376,1214374.1086671376,0.0,431925.53810559236,431925.53810559236,0.0
561,8205.0,33,8250.0,33,8250.0,0.0,False,False,0.005105171891060634,0.0,True,0.0,0.9127611247670152,0.9127611247670152,0.0,0.2462559052776444,0.2462559052776444,0.0,1069456.4484766556,1069456.4484766556,0.0,2233018.2946624104,2233018.2946624104,0.0
567,2965.0,12,3000.0,12,3000.0,0.0,False,False,0.00466716116015875,0.0,True,0.0,0.9710144963990079,0.9710144963990079,0.0,0.3503303499442452,0.3503303499442452,0.0,596126.5849695571,596126.5849695571,0.0,3777477.620011884,3777477.620011884,0.0
582,6002.5,25,6250.0,24,6000.0,250.0,False,True,0.006502310594389549,0.0,True,0.0,0.9502801958878857,0.9462781420901061,0.0040020537977796256,0.2579056550974097,0.25753057774594557,0.000375077351464137,799137.7884330563,797975.5863672382,1162.2020658181282,2761696.5129911746,2775090.6788705736,-13394.16587939905
586,3452.5,14,3500.0,13,3250.0,250.0,False,True,0.005168352129615639,0.0,True,0.0,0.8777424158294661,0.8692421857625633,0.008500230066902814,0.23471199143860352,0.23459874588577054,0.00011324555283298565,463433.60251465713,463210.00169138226,223.6008232748718,443525.96130778926,461225.8229075629,-17699.861599773634
589,3177.5,13,3250.0,12,3000.0,250.0,False,True,0.0059909574946915845,0.0,True,0.0,0.8583298079208461,0.8502479789878783,0.008081828932967827,0.2515533832596085,0.25138105567010904,0.0001723275894994769,485976.5792045504,485643.6591246758,332.9200798746315,569677.3926253311,585858.204279788,-16180.811654456891
