timestamp,load_kw
2023-01-04 02:00:00+08:00,329.31058556358283
2023-01-04 03:00:00+08:00,336.48896348228476
2023-01-04 04:00:00+08:00,334.7230112592074
2023-01-04 05:00:00+08:00,382.2451058817374
2023-01-04 06:00:00+08:00,503.45847293942
2023-01-04 07:00:00+08:00,595.0437832499408
2023-01-04 08:00:00+08:00,666.8557479729265
2023-01-04 09:00:00+08:00,637.5506885430533
2023-01-04 10:00:00+08:00,645.3798252764853
2023-01-04 11:00:00+08:00,644.8903852625797
2023-01-04 12:00:00+08:00,623.5644935336796
2023-01-04 13:00:00+08:00,654.2938475067057
2023-01-04 14:00:00+08:00,610.4642635641935
2023-01-04 15:00:00+08:00,642.1131825295852
2023-01-04 16:00:00+08:00,667.4836939701769
2023-01-04 17:00:00+08:00,666.5873985355595
2023-01-04 18:00:00+08:00,658.8740025262316
2023-01-04 19:00:00+08:00,619.6948370828098
2023-01-04 20:00:00+08:00,579.4215162957789
2023-01-04 21:00:00+08:00,554.8816787484487
2023-01-04 22:00:00+08:00,458.01711592135473
2023-01-04 23:00:00+08:00,401.0384616142963
2023-01-05 00:00:00+08:00,341.0654832179011
2023-01-05 01:00:00+08:00,326.8942632926604
2023-01-05 02:00:00+08:00,332.6157093477068
2023-01-05 03:00:00+08:00,315.52312646002684
2023-01-05 04:00:00+08:00,335.3255918185426
2023-01-05 05:00:00+08:00,399.49734281417017
2023-01-05 06:00:00+08:00,484.07283075093136
2023-01-05 07:00:00+08:00,620.150853904424
2023-01-05 08:00:00+08:00,630.3092897868839
2023-01-05 09:00:00+08:00,649.3806520515467
2023-01-05 10:00:00+08:00,629.8796518896884
2023-01-05 11:00:00+08:00,645.8817258327894
2023-01-05 12:00:00+08:00,676.7691983545989
2023-01-05 13:00:00+08:00,597.331423628416
2023-01-05 14:00:00+08:00,632.8319572612548
2023-01-05 15:00:00+08:00,647.7678037350695
2023-01-05 16:00:00+08:00,639.2001009346658
2023-01-05 17:00:00+08:00,616.8882530030321
2023-01-05 18:00:00+08:00,643.5172521845494
2023-01-05 19:00:00+08:00,608.848827916278
2023-01-05 20:00:00+08:00,594.769542412352
2023-01-05 21:00:00+08:00,557.0334501672291
2023-01-05 22:00:00+08:00,522.534342837088
2023-01-05 23:00:00+08:00,421.5200097397799
2023-01-06 00:00:00+08:00,345.2880049475706
2023-01-06 01:00:00+08:00,342.830573817671
2023-01-06 02:00:00+08:00,330.17789878058727
2023-01-06 03:00:00+08:00,345.09208213684934
2023-01-06 04:00:00+08:00,351.7601594854468
2023-01-06 05:00:00+08:00,385.08502093048037
2023-01-06 06:00:00+08:00,519.6827255514776
2023-01-06 07:00:00+08:00,573.5915621368794
2023-01-06 08:00:00+08:00,637.8443069186817
2023-01-06 09:00:00+08:00,630.3341488678572
2023-01-06 10:00:00+08:00,644.3887356217492
2023-01-06 11:00:00+08:00,618.5485452495178
2023-01-06 12:00:00+08:00,671.2261211296391
2023-01-06 13:00:00+08:00,635.8012697514853
2023-01-06 14:00:00+08:00,585.2799144489109
2023-01-06 15:00:00+08:00,615.4436327360481
2023-01-06 16:00:00+08:00,662.8044339289069
2023-01-06 17:00:00+08:00,676.5407978055852
2023-01-06 18:00:00+08:00,692.7399326519491
2023-01-06 19:00:00+08:00,694.3469139032321
2023-01-06 20:00:00+08:00,598.9016390065914
2023-01-06 21:00:00+08:00,534.3827248573735
2023-01-06 22:00:00+08:00,449.0777498736827
2023-01-06 23:00:00+08:00,430.04334920523354
2023-01-07 00:00:00+08:00,156.69571086608119
2023-01-07 01:00:00+08:00,150.5839213482789
2023-01-07 02:00:00+08:00,143.63352671973857
2023-01-07 03:00:00+08:00,146.4093016536915
2023-01-07 04:00:00+08:00,159.65729331429804
2023-01-07 05:00:00+08:00,171.86958920915512
2023-01-07 06:00:00+08:00,219.4563134942716
2023-01-07 07:00:00+08:00,259.6957069709309
2023-01-07 08:00:00+08:00,274.7507666324526
2023-01-07 09:00:00+08:00,288.74873078927266
2023-01-07 10:00:00+08:00,293.8434814195352
2023-01-07 11:00:00+08:00,315.30157757277345
2023-01-07 12:00:00+08:00,296.0115043277019
2023-01-07 13:00:00+08:00,299.93170216219085
2023-01-07 14:00:00+08:00,274.16596037299155
2023-01-07 15:00:00+08:00,274.9090545358582
2023-01-07 16:00:00+08:00,283.10880318768903
2023-01-07 17:00:00+08:00,285.9344948146835
2023-01-07 18:00:00+08:00,313.1574367072725
2023-01-07 19:00:00+08:00,270.56172071454415
2023-01-07 20:00:00+08:00,273.9182593089445
2023-01-07 21:00:00+08:00,241.2651383629608
2023-01-07 22:00:00+08:00,229.0875472897933
2023-01-07 23:00:00+08:00,194.35738298926466
2023-01-08 00:00:00+08:00,160.8889532429188
2023-01-08 01:00:00+08:00,152.8226843980508
2023-01-08 02:00:00+08:00,143.32988015885923
2023-01-08 03:00:00+08:00,149.8110771647441
2023-01-08 04:00:00+08:00,150.28645474672956
2023-01-08 05:00:00+08:00,162.36432854040888
2023-01-08 06:00:00+08:00,209.49172605626094
2023-01-08 07:00:00+08:00,272.68977959575585
2023-01-08 08:00:00+08:00,312.963215670744
2023-01-08 09:00:00+08:00,296.2536155081592
2023-01-08 10:00:00+08:00,292.97280650441246
2023-01-08 11:00:00+08:00,297.7352906161813
2023-01-08 12:00:00+08:00,309.7476440071721
2023-01-08 13:00:00+08:00,291.01387212005045
2023-01-08 14:00:00+08:00,275.05460775401673
2023-01-08 15:00:00+08:00,301.24814371595437
2023-01-08 16:00:00+08:00,299.41826485770764
2023-01-08 17:00:00+08:00,312.4529520363612
2023-01-08 18:00:00+08:00,290.5967489761739
2023-01-08 19:00:00+08:00,265.9542881512783
2023-01-08 20:00:00+08:00,250.43396465616402
2023-01-08 21:00:00+08:00,266.73771582120537
2023-01-08 22:00:00+08:00,235.99916221183523
2023-01-08 23:00:00+08:00,189.96636545128231
2023-01-09 00:00:00+08:00,354.1221332088909
2023-01-09 01:00:00+08:00,359.8946988611539
2023-01-09 02:00:00+08:00,312.46287065949303
2023-01-09 03:00:00+08:00,315.2394925070934
2023-01-09 04:00:00+08:00,348.76771171853386
2023-01-09 05:00:00+08:00,373.26467748873614
2023-01-09 06:00:00+08:00,490.31011000422814
2023-01-09 07:00:00+08:00,597.6374189542287
2023-01-09 08:00:00+08:00,662.710117276426
2023-01-09 09:00:00+08:00,690.6937902671459
2023-01-09 10:00:00+08:00,656.2500461187662
2023-01-09 11:00:00+08:00,670.723144884741
2023-01-09 12:00:00+08:00,600.2580518947293
2023-01-09 13:00:00+08:00,639.5544051686306
2023-01-09 14:00:00+08:00,600.2345996564637
2023-01-09 15:00:00+08:00,609.5623909162767
2023-01-09 16:00:00+08:00,630.9124988679903
2023-01-09 17:00:00+08:00,645.1417011465238
2023-01-09 18:00:00+08:00,664.2796911949741
2023-01-09 19:00:00+08:00,588.2292354684052
2023-01-09 20:00:00+08:00,589.2137556422861
2023-01-09 21:00:00+08:00,545.0346315063705
2023-01-09 22:00:00+08:00,483.98280858416155
2023-01-09 23:00:00+08:00,442.07029072866527
2023-01-10 00:00:00+08:00,367.2013660438055
2023-01-10 01:00:00+08:00,358.03787018686177
2023-01-10 02:00:00+08:00,324.7658824145323
2023-01-10 03:00:00+08:00,317.68853306259757
2023-01-10 04:00:00+08:00,336.8137119872248
2023-01-10 05:00:00+08:00,382.7481112333213
2023-01-10 06:00:00+08:00,493.6403331752411
2023-01-10 07:00:00+08:00,575.2042389706452
2023-01-10 08:00:00+08:00,655.9366417868215
2023-01-10 09:00:00+08:00,659.5375185230371
2023-01-10 10:00:00+08:00,719.3849011210883
2023-01-10 11:00:00+08:00,702.6370289933226
2023-01-10 12:00:00+08:00,631.2647781900107
2023-01-10 13:00:00+08:00,633.1368056382393
2023-01-10 14:00:00+08:00,584.5468302754443
2023-01-10 15:00:00+08:00,625.3656589736115
2023-01-10 16:00:00+08:00,661.8217928537919
2023-01-10 17:00:00+08:00,685.0954193739615
2023-01-10 18:00:00+08:00,621.8204471709004
2023-01-10 19:00:00+08:00,604.6462498857841
2023-01-10 20:00:00+08:00,537.6912749818382
2023-01-10 21:00:00+08:00,551.9206680095512
2023-01-10 22:00:00+08:00,469.3473395644911
2023-01-10 23:00:00+08:00,415.8244558727189
2023-01-11 00:00:00+08:00,346.6729463702066
2023-01-11 01:00:00+08:00,338.39675351987484
2023-01-11 02:00:00+08:00,303.64911181937515
2023-01-11 03:00:00+08:00,307.4467474627218
2023-01-11 04:00:00+08:00,368.6078024449882
2023-01-11 05:00:00+08:00,359.36038027286963
2023-01-11 06:00:00+08:00,468.42601818002646
2023-01-11 07:00:00+08:00,645.1249418763581
2023-01-11 08:00:00+08:00,729.1325911576365
2023-01-11 09:00:00+08:00,622.6140672509483
2023-01-11 10:00:00+08:00,643.6039861134597
2023-01-11 11:00:00+08:00,662.1504958493675
2023-01-11 12:00:00+08:00,698.3951858469926
2023-01-11 13:00:00+08:00,614.891543309138
2023-01-11 14:00:00+08:00,614.4762479230955
2023-01-11 15:00:00+08:00,660.0663201944484
2023-01-11 16:00:00+08:00,664.5859972631275
2023-01-11 17:00:00+08:00,643.3973808110334
2023-01-11 18:00:00+08:00,636.7347257909953
2023-01-11 19:00:00+08:00,586.4362076100019
2023-01-11 20:00:00+08:00,582.3024537915194
2023-01-11 21:00:00+08:00,549.3256991074701
2023-01-11 22:00:00+08:00,494.46926522091803
2023-01-11 23:00:00+08:00,415.16527707854056
2023-01-12 00:00:00+08:00,365.8379214783956
2023-01-12 01:00:00+08:00,353.23188069879126
2023-01-12 02:00:00+08:00,328.45251505769846
2023-01-12 03:00:00+08:00,331.01594272176226
2023-01-12 04:00:00+08:00,340.2018167899859
2023-01-12 05:00:00+08:00,378.65205824093664
2023-01-12 06:00:00+08:00,475.50263732495364
2023-01-12 07:00:00+08:00,608.2221707312202
2023-01-12 08:00:00+08:00,650.3056451130145
2023-01-12 09:00:00+08:00,707.5068492003012
2023-01-12 10:00:00+08:00,693.9325214886148
2023-01-12 11:00:00+08:00,662.9221102487779
2023-01-12 12:00:00+08:00,632.9198133008484
2023-01-12 13:00:00+08:00,611.3208929906441
2023-01-12 14:00:00+08:00,649.7539223017767
2023-01-12 15:00:00+08:00,646.5134141775155
2023-01-12 16:00:00+08:00,665.3845637744463
2023-01-12 17:00:00+08:00,607.2883210850234
2023-01-12 18:00:00+08:00,663.5238557846249
2023-01-12 19:00:00+08:00,631.4771938092282
2023-01-12 20:00:00+08:00,561.4637000090423
2023-01-12 21:00:00+08:00,544.4529189460364
2023-01-12 22:00:00+08:00,494.7996323611011
2023-01-12 23:00:00+08:00,425.2405835526615
2023-01-13 00:00:00+08:00,354.64392892914356
2023-01-13 01:00:00+08:00,337.8602523768533
2023-01-13 02:00:00+08:00,322.9280462929503
2023-01-13 03:00:00+08:00,328.20674182437125
2023-01-13 04:00:00+08:00,359.2336571117122
2023-01-13 05:00:00+08:00,339.5605425029482
2023-01-13 06:00:00+08:00,484.6881518384282
2023-01-13 07:00:00+08:00,604.4754302609196
2023-01-13 08:00:00+08:00,660.1566551773259
2023-01-13 09:00:00+08:00,642.7260577324923
2023-01-13 10:00:00+08:00,606.5863555190044
2023-01-13 11:00:00+08:00,660.9918071490634
2023-01-13 12:00:00+08:00,697.5111603176762
2023-01-13 13:00:00+08:00,600.1543572373668
2023-01-13 14:00:00+08:00,641.2268001264268
2023-01-13 15:00:00+08:00,630.9812339519965
2023-01-13 16:00:00+08:00,650.8316182839781
2023-01-13 17:00:00+08:00,624.9542289902001
2023-01-13 18:00:00+08:00,630.8295479381128
2023-01-13 19:00:00+08:00,652.0416633496538
2023-01-13 20:00:00+08:00,600.8739609043041
2023-01-13 21:00:00+08:00,592.9945432669344
2023-01-13 22:00:00+08:00,512.3694491172802
2023-01-13 23:00:00+08:00,431.5291404134449
2023-01-14 00:00:00+08:00,172.62251283306674
2023-01-14 01:00:00+08:00,155.24324302925496
2023-01-14 02:00:00+08:00,151.55491582379355
2023-01-14 03:00:00+08:00,144.956164764684
2023-01-14 04:00:00+08:00,152.97035695214547
2023-01-14 05:00:00+08:00,165.42066069555787
2023-01-14 06:00:00+08:00,228.7547046952032
2023-01-14 07:00:00+08:00,257.1994033223527
2023-01-14 08:00:00+08:00,302.5742391654779
2023-01-14 09:00:00+08:00,291.15537492778924
2023-01-14 10:00:00+08:00,307.1382194465612
2023-01-14 11:00:00+08:00,302.2047830641895
2023-01-14 12:00:00+08:00,314.75937985859736
2023-01-14 13:00:00+08:00,295.9295829306445
2023-01-14 14:00:00+08:00,261.19659963752633
2023-01-14 15:00:00+08:00,286.75491652707603
2023-01-14 16:00:00+08:00,279.63846192406646
2023-01-14 17:00:00+08:00,287.31041785477294
2023-01-14 18:00:00+08:00,304.905579696382
2023-01-14 19:00:00+08:00,285.83097835117553
2023-01-14 20:00:00+08:00,256.6713191366701
2023-01-14 21:00:00+08:00,239.27168988040063
2023-01-14 22:00:00+08:00,220.33314152955282
2023-01-14 23:00:00+08:00,181.4251408144378
2023-01-15 00:00:00+08:00,156.91813611757527
2023-01-15 01:00:00+08:00,154.3542760129315
2023-01-15 02:00:00+08:00,153.36229785141225
2023-01-15 03:00:00+08:00,150.1575855446634
2023-01-15 04:00:00+08:00,138.47918992868438
2023-01-15 05:00:00+08:00,172.11240123546295
2023-01-15 06:00:00+08:00,220.5157030027384
2023-01-15 07:00:00+08:00,274.18751476853055
2023-01-15 08:00:00+08:00,312.1295644447332
2023-01-15 09:00:00+08:00,268.9805021850662
2023-01-15 10:00:00+08:00,286.2442980272986
2023-01-15 11:00:00+08:00,300.1057828976316
2023-01-15 12:00:00+08:00,274.6287629800139
2023-01-15 13:00:00+08:00,304.27502685780127
2023-01-15 14:00:00+08:00,282.62113520906894
2023-01-15 15:00:00+08:00,297.04204454393704
2023-01-15 16:00:00+08:00,286.4807125404345
2023-01-15 17:00:00+08:00,302.7192419055428
2023-01-15 18:00:00+08:00,299.59208897267257
2023-01-15 19:00:00+08:00,281.1118094686837
2023-01-15 20:00:00+08:00,266.3325239950498
2023-01-15 21:00:00+08:00,251.8945456373898
2023-01-15 22:00:00+08:00,212.28877871170346
2023-01-15 23:00:00+08:00,189.4399781853111
2023-01-16 00:00:00+08:00,355.8593166914266
2023-01-16 01:00:00+08:00,343.7054176912568
2023-01-16 02:00:00+08:00,338.51176104612034
2023-01-16 03:00:00+08:00,311.7123806663707
2023-01-16 04:00:00+08:00,336.8213567889657
2023-01-16 05:00:00+08:00,399.94768880557825
2023-01-16 06:00:00+08:00,473.71939444746084
2023-01-16 07:00:00+08:00,579.2113389145134
2023-01-16 08:00:00+08:00,656.2565169981209
2023-01-16 09:00:00+08:00,672.9759602144317
2023-01-16 10:00:00+08:00,651.286085624121
2023-01-16 11:00:00+08:00,685.5940818170621
2023-01-16 12:00:00+08:00,673.29907948016
2023-01-16 13:00:00+08:00,659.4509822587806
2023-01-16 14:00:00+08:00,632.1466215969108
2023-01-16 15:00:00+08:00,697.3675860757281
2023-01-16 16:00:00+08:00,645.6462399012714
2023-01-16 17:00:00+08:00,598.8177529850417
2023-01-16 18:00:00+08:00,678.9073534895288
2023-01-16 19:00:00+08:00,607.1167590604318
2023-01-16 20:00:00+08:00,588.4179423808241
2023-01-16 21:00:00+08:00,582.3253582465475
2023-01-16 22:00:00+08:00,456.94983850885626
2023-01-16 23:00:00+08:00,401.95755330110126
2023-01-17 00:00:00+08:00,334.82941207054404
2023-01-17 01:00:00+08:00,327.4859703334287
2023-01-17 02:00:00+08:00,330.94031783562065
2023-01-17 03:00:00+08:00,332.04023186395125
2023-01-17 04:00:00+08:00,341.96776761244917
2023-01-17 05:00:00+08:00,355.9375307250197
2023-01-17 06:00:00+08:00,442.75405914576527
2023-01-17 07:00:00+08:00,599.7079437694237
2023-01-17 08:00:00+08:00,638.1677821176967
2023-01-17 09:00:00+08:00,662.3944633862233
2023-01-17 10:00:00+08:00,668.7055191697393
2023-01-17 11:00:00+08:00,654.0390287954344
2023-01-17 12:00:00+08:00,670.2192144321605
2023-01-17 13:00:00+08:00,643.2777396150825
2023-01-17 14:00:00+08:00,631.0216978284586
2023-01-17 15:00:00+08:00,619.4661670124887
2023-01-17 16:00:00+08:00,645.7692312764746
2023-01-17 17:00:00+08:00,655.5619656837682
2023-01-17 18:00:00+08:00,658.3547518403551
2023-01-17 19:00:00+08:00,608.1881656689496
2023-01-17 20:00:00+08:00,597.6016875205942
2023-01-17 21:00:00+08:00,546.9969248078971
2023-01-17 22:00:00+08:00,485.53809737173316
2023-01-17 23:00:00+08:00,436.81590998327954
2023-01-18 00:00:00+08:00,328.93068022371665
2023-01-18 01:00:00+08:00,320.4049146134132
2023-01-18 02:00:00+08:00,305.6678818476536
2023-01-18 03:00:00+08:00,294.6015889179779
2023-01-18 04:00:00+08:00,328.76134359241354
2023-01-18 05:00:00+08:00,388.2205494101542
2023-01-18 06:00:00+08:00,481.84433362868185
2023-01-18 07:00:00+08:00,602.6055423611831
2023-01-18 08:00:00+08:00,678.1783074703905
2023-01-18 09:00:00+08:00,684.3772000077822
2023-01-18 10:00:00+08:00,648.0673420479866
2023-01-18 11:00:00+08:00,685.0504533766492
2023-01-18 12:00:00+08:00,652.2593477629188
2023-01-18 13:00:00+08:00,615.5348021126907
2023-01-18 14:00:00+08:00,602.6926967369147
2023-01-18 15:00:00+08:00,599.1510532533462
2023-01-18 16:00:00+08:00,626.7778853501114
2023-01-18 17:00:00+08:00,640.558059562431
2023-01-18 18:00:00+08:00,657.3383423619514
2023-01-18 19:00:00+08:00,659.8654841854168
2023-01-18 20:00:00+08:00,552.5417905407655
2023-01-18 21:00:00+08:00,561.0645487167558
2023-01-18 22:00:00+08:00,467.1120366479534
2023-01-18 23:00:00+08:00,430.43266905262453
2023-01-19 00:00:00+08:00,355.2183983948035
2023-01-19 01:00:00+08:00,312.887599710158
2023-01-19 02:00:00+08:00,336.6820401285687
2023-01-19 03:00:00+08:00,316.77198589700686
2023-01-19 04:00:00+08:00,330.4030434312218
2023-01-19 05:00:00+08:00,360.45507017370755
2023-01-19 06:00:00+08:00,474.1980688586597
2023-01-19 07:00:00+08:00,607.5389301442375
2023-01-19 08:00:00+08:00,644.3412643060475
2023-01-19 09:00:00+08:00,657.7914160292528
2023-01-19 10:00:00+08:00,658.655182339112
2023-01-19 11:00:00+08:00,683.5538845145682
2023-01-19 12:00:00+08:00,640.3537467434098
2023-01-19 13:00:00+08:00,598.683601392988
2023-01-19 14:00:00+08:00,643.1234064638365
2023-01-19 15:00:00+08:00,627.8342147976584
2023-01-19 16:00:00+08:00,678.2022177720006
2023-01-19 17:00:00+08:00,659.2123805584434
2023-01-19 18:00:00+08:00,632.9333058500579
2023-01-19 19:00:00+08:00,625.3980896830553
2023-01-19 20:00:00+08:00,629.9318235750109
2023-01-19 21:00:00+08:00,597.7163167181149
2023-01-19 22:00:00+08:00,488.2933723770131
2023-01-19 23:00:00+08:00,424.7205125834967
2023-01-20 00:00:00+08:00,372.09702281120303
2023-01-20 01:00:00+08:00,325.87199081482953
2023-01-20 02:00:00+08:00,328.6293648371453
2023-01-20 03:00:00+08:00,323.9731587570857
2023-01-20 04:00:00+08:00,341.5160181101254
2023-01-20 05:00:00+08:00,363.6575776081478
2023-01-20 06:00:00+08:00,455.53236059093615
2023-01-20 07:00:00+08:00,547.2476504269232
2023-01-20 08:00:00+08:00,619.6271335574844
2023-01-20 09:00:00+08:00,636.7171317764733
2023-01-20 10:00:00+08:00,641.0105554997116
2023-01-20 11:00:00+08:00,698.8781886422122
2023-01-20 12:00:00+08:00,677.3119794328882
2023-01-20 13:00:00+08:00,611.1830394035818
2023-01-20 14:00:00+08:00,624.7565846514407
2023-01-20 15:00:00+08:00,625.2946853268188
2023-01-20 16:00:00+08:00,641.2395887258888
2023-01-20 17:00:00+08:00,653.4255382111129
2023-01-20 18:00:00+08:00,651.3878950975729
2023-01-20 19:00:00+08:00,607.8245958005275
2023-01-20 20:00:00+08:00,608.5967601703073
2023-01-20 21:00:00+08:00,526.141571938576
2023-01-20 22:00:00+08:00,486.5863396397934
2023-01-20 23:00:00+08:00,465.40855927293563
2023-01-21 00:00:00+08:00,161.79844562847492
2023-01-21 01:00:00+08:00,160.3123079887951
2023-01-21 02:00:00+08:00,146.3223006544211
2023-01-21 03:00:00+08:00,149.1754238299438
2023-01-21 04:00:00+08:00,151.2757615526653
2023-01-21 05:00:00+08:00,167.9620346250443
2023-01-21 06:00:00+08:00,211.8645163935657
2023-01-21 07:00:00+08:00,272.8681690686565
2023-01-21 08:00:00+08:00,281.645640491705
2023-01-21 09:00:00+08:00,299.339972449046
2023-01-21 10:00:00+08:00,304.2349909944185
2023-01-21 11:00:00+08:00,295.85208140225257
2023-01-21 12:00:00+08:00,288.2386493467946
2023-01-21 13:00:00+08:00,290.9343971459423
2023-01-21 14:00:00+08:00,273.57825688636166
2023-01-21 15:00:00+08:00,296.43879041508114
2023-01-21 16:00:00+08:00,270.2173435975916
2023-01-21 17:00:00+08:00,287.66297526127664
2023-01-21 18:00:00+08:00,262.9910149033074
2023-01-21 19:00:00+08:00,260.4331594147424
2023-01-21 20:00:00+08:00,276.73563446047694
2023-01-21 21:00:00+08:00,256.71514226311865
2023-01-21 22:00:00+08:00,212.389374266058
2023-01-21 23:00:00+08:00,178.13468647463358
2023-01-22 00:00:00+08:00,141.1989454293551
2023-01-22 01:00:00+08:00,148.16449691360245
2023-01-22 02:00:00+08:00,159.7314560556651
2023-01-22 03:00:00+08:00,148.16519361481525
2023-01-22 04:00:00+08:00,148.06709919503444
2023-01-22 05:00:00+08:00,172.0756681764427
2023-01-22 06:00:00+08:00,204.80829242482253
2023-01-22 07:00:00+08:00,264.7757844297597
2023-01-22 08:00:00+08:00,292.42271360301885
2023-01-22 09:00:00+08:00,290.2606264078382
2023-01-22 10:00:00+08:00,300.47707248974064
2023-01-22 11:00:00+08:00,295.2790527344495
2023-01-22 12:00:00+08:00,299.0501119368623
2023-01-22 13:00:00+08:00,277.578954137192
2023-01-22 14:00:00+08:00,286.63760004351946
2023-01-22 15:00:00+08:00,304.0369223120422
2023-01-22 16:00:00+08:00,279.96097100000907
2023-01-22 17:00:00+08:00,280.92160385244154
2023-01-22 18:00:00+08:00,300.6898409815392
2023-01-22 19:00:00+08:00,274.5827595037056
2023-01-22 20:00:00+08:00,276.85713371254724
2023-01-22 21:00:00+08:00,243.19176767521984
2023-01-22 22:00:00+08:00,231.16187052763146
2023-01-22 23:00:00+08:00,190.31715846525046
2023-01-23 00:00:00+08:00,359.2636251290467
2023-01-23 01:00:00+08:00,357.2368234131859
2023-01-23 02:00:00+08:00,318.5863512208089
2023-01-23 03:00:00+08:00,311.0950045704057
2023-01-23 04:00:00+08:00,330.1626211654931
2023-01-23 05:00:00+08:00,381.77129518661127
2023-01-23 06:00:00+08:00,454.5271386477992
2023-01-23 07:00:00+08:00,609.9730857506327
2023-01-23 08:00:00+08:00,632.595258938034
2023-01-23 09:00:00+08:00,676.2122432833182
2023-01-23 10:00:00+08:00,584.6101985141405
2023-01-23 11:00:00+08:00,626.1870117877207
2023-01-23 12:00:00+08:00,602.9145104739632
2023-01-23 13:00:00+08:00,612.6580382457681
2023-01-23 14:00:00+08:00,620.2867508371069
2023-01-23 15:00:00+08:00,629.055624658793
2023-01-23 16:00:00+08:00,639.975866620634
2023-01-23 17:00:00+08:00,642.4117971571482
2023-01-23 18:00:00+08:00,638.7525841349228
2023-01-23 19:00:00+08:00,589.4242772641817
2023-01-23 20:00:00+08:00,598.3275932128569
2023-01-23 21:00:00+08:00,564.1159272930671
2023-01-23 22:00:00+08:00,492.3645145497898
2023-01-23 23:00:00+08:00,429.5987076304472
2023-01-24 00:00:00+08:00,359.3887923066049
2023-01-24 01:00:00+08:00,363.1396795040883
2023-01-24 02:00:00+08:00,321.7638143086071
2023-01-24 03:00:00+08:00,318.922535356822
2023-01-24 04:00:00+08:00,325.6827205526488
2023-01-24 05:00:00+08:00,359.08547715140105
2023-01-24 06:00:00+08:00,460.22347338878046
2023-01-24 07:00:00+08:00,572.9932581565316
