scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh
112,2595.9475,11,2750.0,10,2500.0,250.0,False,True,0.003792143364003242,0.0026877098617238975,True,0.0036431627197320753,0.997312290138276,0.9963568372802679,0.0009554528580081323,0.4151108066181554,0.40609551051469767,0.009015296103457748,428727.9272664493,419015.0841440401,9712.843122409191,3216605.7098349486,3217706.278721072,-1100.568886123132
113,9611.765,39,9750.0,40,10000.0,-250.0,True,False,0.005599915286763957,0.005617635665393577,False,0.005335482293934979,0.9943823643346065,0.994664517706065,-0.0002821533714585378,0.4016836063645015,0.40797452022703223,-0.006290913862530723,608972.5973199194,618685.4404423288,-9712.843122409424,1505404.1449804872,1504866.8912379504,537.2537425367627
115,4522.0635,19,4750.0,19,4750.0,0.0,False,False,0.004580925473499198,0.0038353720757344978,True,0.0038353720757344978,0.9961646279242655,0.9961646279242655,0.0,0.3580838823174933,0.3580838823174933,0.0,376294.0865112541,376294.0865112541,0.0,1594796.8841585233,1594796.8841585233,0.0
116,6250.2827,26,6500.0,25,6250.0,250.0,False,True,0.0031953224581460216,0.0021929466174229104,True,0.0028690951184306415,0.9978070533825771,0.9971309048815694,0.0006761485010077228,0.5326974011144114,0.5224956696158884,0.010201731498522992,490158.00945429946,480445.1663318902,9712.84312240925,1892340.7800588938,1893090.4156917315,-749.6356328376569
138,1749.125,7,1750.0,7,1750.0,0.0,False,False,0.008933632728806762,0.00522891223390597,True,0.00522891223390597,0.994771087766094,0.994771087766094,0.0,0.427590675192548,0.427590675192548,0.0,354934.7601084756,354934.7601084756,0.0,3433539.613082605,3433539.613082605,0.0
156,6145.2705,25,6250.0,25,6250.0,0.0,False,False,0.005674517663564971,0.005040677098533303,True,0.005040677098533303,0.9949593229014667,0.9949593229014667,0.0,0.34307495604877664,0.34307495604877664,0.0,479843.1054376515,479843.1054376515,0.0,1861912.2406992125,1861912.2406992125,0.0
161,4375.003,18,4500.0,18,4500.0,0.0,False,False,0.009510562232498798,0.008688159308720956,True,0.008688159308720956,0.9913118406912791,0.9913118406912791,0.0,0.3959034417824452,0.3959034417824452,0.0,403359.0633381697,403359.0633381697,0.0,1783028.70193158,1783028.70193158,0.0
167,2734.9646,11,2750.0,11,2750.0,0.0,False,False,0.0036345952522419678,0.0025929470271781477,True,0.0025929470271781477,0.9974070529728218,0.9974070529728218,0.0,0.37995266503609687,0.37995266503609687,0.0,482321.699350009,482321.699350009,0.0,4243911.480128435,4243911.480128435,0.0
169,2674.706,11,2750.0,11,2750.0,0.0,False,False,0.002871790814532038,0.0020787798858817315,True,0.0020787798858817315,0.9979212201141183,0.9979212201141183,0.0,0.41823448748977315,0.41823448748977315,0.0,386192.2889497628,386192.2889497628,0.0,2673838.9385373066,2673838.9385373066,0.0
170,3069.346,13,3250.0,12,3000.0,250.0,False,True,0.0024803826631210057,0.001368358839824042,True,0.002239905058022107,0.998631641160176,0.9977600949419779,0.0008715462181980715,0.4087138900216173,0.40141648707984506,0.007297402941772224,519078.3568538021,509365.5137313928,9712.843122409307,4662368.799531458,4663618.385272965,-1249.5857415068895
174,5213.418,21,5250.0,21,5250.0,0.0,False,False,0.0020498925636731613,0.0019541914055792977,True,0.0019541914055792977,0.9980458085944207,0.9980458085944207,0.0,0.39646491171317316,0.39646491171317316,0.0,333219.5283705814,333219.5283705814,0.0,1232701.5831601291,1232701.5831601291,0.0
185,6938.1885,28,7000.0,28,7000.0,0.0,False,False,0.005520725834733176,0.004762514285309227,True,0.004762514285309227,0.9952374857146907,0.9952374857146907,0.0,0.35602610070968804,0.35602610070968804,0.0,489886.71578069136,489886.71578069136,0.0,1919790.1291563914,1919790.1291563914,0.0
187,3481.4065,14,3500.0,14,3500.0,0.0,False,False,0.008227181572129205,0.008219919692277455,True,0.008219919692277455,0.9917800803077226,0.9917800803077226,0.0,0.42401877353631556,0.42401877353631556,0.0,440075.68799188215,440075.68799188215,0.0,2623267.007939369,2623267.007939369,0.0
195,2458.033,10,2500.0,10,2500.0,0.0,False,False,0.004175930907338032,0.0030934386206879472,True,0.0030934386206879472,0.9969065613793121,0.9969065613793121,0.0,0.45427944906527773,0.45427944906527773,0.0,501656.2947728153,501656.2947728153,0.0,4514922.9879079005,4514922.9879079005,0.0
196,7065.532,29,7250.0,29,7250.0,0.0,False,False,0.0016909881825734052,0.001330112925623561,True,0.001330112925623561,0.9986698870743764,0.9986698870743764,0.0,0.42342653300149047,0.42342653300149047,0.0,560889.4917599652,560889.4917599652,0.0,2288976.8907581484,2288976.8907581484,0.0
198,1916.938,8,2000.0,8,2000.0,0.0,False,False,0.005686539559333625,0.004532433140872659,True,0.004532433140872659,0.9954675668591273,0.9954675668591273,0.0,0.41712036289210674,0.41712036289210674,0.0,439878.46768793184,439878.46768793184,0.0,3630784.668928973,3630784.668928973,0.0
201,5316.654,22,5500.0,22,5500.0,0.0,False,False,0.009273054167133976,0.009192214306293764,True,0.009192214306293764,0.9908077856937062,0.9908077856937062,0.0,0.35558506568111564,0.35558506568111564,0.0,323545.8331852845,323545.8331852845,0.0,660320.4898950299,660320.4898950299,0.0
205,10290.321,42,10500.0,42,10500.0,0.0,False,False,0.0010242033170804188,0.0009725154249765976,True,0.0009725154249765976,0.9990274845750234,0.9990274845750234,0.0,0.455838038303923,0.455838038303923,0.0,729558.6241536725,729558.6241536725,0.0,2857238.2542202733,2857238.2542202733,0.0
206,14235.279,57,14250.0,56,14000.0,250.0,False,True,0.004352985189033598,0.004114632156078351,True,0.004262830063291221,0.9958853678439217,0.9957371699367088,0.00014819790721287696,0.5532128570002692,0.5462534984043154,0.006959358595953868,763178.4306933514,753465.5875709421,9712.843122409307,1252755.0135367773,1253048.59859423,-293.5850574525539
213,5883.406,24,6000.0,24,6000.0,0.0,False,False,0.007792607412016372,0.006761759148143615,True,0.006761759148143615,0.9932382408518564,0.9932382408518564,0.0,0.3463465985995159,0.3463465985995159,0.0,449793.6345333144,449793.6345333144,0.0,1674431.0852690197,1674431.0852690197,0.0
214,4013.7954,17,4250.0,15,3750.0,500.0,False,True,0.005666676152330852,0.0040769408671076065,True,0.005440786661303552,0.9959230591328924,0.9945592133386965,0.001363845794195906,0.38169540130478957,0.3676329959788971,0.01406240532589248,509046.42026920547,489620.73402438697,19425.6862448185,3408388.31913141,3410495.8499795035,-2107.530848093331
218,10635.108,43,10750.0,43,10750.0,0.0,False,False,0.00781637168326943,0.007782357055655597,True,0.007782357055655597,0.9922176429443444,0.9922176429443444,0.0,0.3163541467716783,0.3163541467716783,0.0,626639.3326084423,626639.3326084423,0.0,1551791.0327304986,1551791.0327304986,0.0
221,2662.5376,11,2750.0,11,2750.0,0.0,False,False,0.002222751908615206,0.001674369772694503,True,0.001674369772694503,0.9983256302273055,0.9983256302273055,0.0,0.3945905805796435,0.3945905805796435,0.0,386384.9917562219,386384.9917562219,0.0,3578893.634000767,3578893.634000767,0.0
225,1628.6838,7,1750.0,6,1500.0,250.0,False,True,0.008598923225873967,0.002338571759668004,True,0.008000640250276433,0.997661428240332,0.9919993597497235,0.005662068490608463,0.5112395411608411,0.5041922066513993,0.007047334509441838,501129.3939614637,491416.5508390545,9712.843122409191,5233598.8644287735,5239578.921762551,-5980.057333777659
239,2804.3142,12,3000.0,11,2750.0,250.0,False,True,0.007135745008434391,0.004745880885003707,True,0.006354458606594771,0.9952541191149963,0.9936455413934052,0.0016085777215910646,0.341768495490923,0.3303383425270338,0.011430152963889162,277459.59991601936,267746.7567936101,9712.84312240925,1505400.3436278505,1506959.1592241884,-1558.8155963378958
242,5254.6523,22,5500.0,21,5250.0,250.0,False,True,0.0030982463172748442,0.002156029857152967,True,0.0026207230685829246,0.997843970142847,0.997379276931417,0.00046469321142994513,0.413216680675613,0.4050918837852724,0.008124796890340624,482773.1215652942,473060.278442885,9712.843122409191,2456849.987102168,2457525.735254225,-675.7481520567089
245,4805.3,20,5000.0,19,4750.0,250.0,False,True,0.0035442035316424203,0.0029774754422837004,True,0.0035256877867750726,0.9970225245577163,0.9964743122132249,0.0005482123444914277,0.38861387205165954,0.3795813335959114,0.00903253845574814,408445.30115951307,398732.45803710376,9712.843122409307,1790052.3875489468,1790769.5687123048,-717.1811633580364
266,1689.7251,7,1750.0,7,1750.0,0.0,False,False,0.00505333831534438,0.0024446379153185574,True,0.0024446379153185574,0.9975553620846814,0.9975553620846814,0.0,0.41495871682175417,0.41495871682175417,0.0,331895.7130716734,331895.7130716734,0.0,3207315.30913248,3207315.30913248,0.0
267,18834.615,76,19000.0,72,18000.0,1000.0,False,True,0.0020889650367755808,0.0013798257889074805,True,0.0020343164895942024,0.9986201742110925,0.9979656835104058,0.0006544907006866829,0.809998076214761,0.7751174441659755,0.034880632048785554,889255.332309084,850403.9598194472,38851.372489636764,816597.0639851389,817665.4992770293,-1068.4352918904042
269,7390.545,30,7500.0,30,7500.0,0.0,False,False,0.0045496752076470415,0.004404983844854741,True,0.004404983844854741,0.9955950161551452,0.9955950161551452,0.0,0.34176022246564614,0.34176022246564614,0.0,526976.0419252578,526976.0419252578,0.0,2136654.9960542466,2136654.9960542466,0.0
281,1999.3881,8,2000.0,8,2000.0,0.0,False,False,0.008592140547699634,0.0060463319880818345,True,0.0060463319880818345,0.9939536680119182,0.9939536680119182,0.0,0.40523409563294555,0.40523409563294555,0.0,403613.0795852336,403613.0795852336,0.0,3983770.46869057,3983770.46869057,0.0
282,5399.726,22,5500.0,22,5500.0,0.0,False,False,0.005896136354553438,0.005557050291724688,True,0.005557050291724688,0.9944429497082753,0.9944429497082753,0.0,0.4641370728345979,0.4641370728345979,0.0,505639.0613626891,505639.0613626891,0.0,2398775.832788081,2398775.832788081,0.0
285,1892.4773,8,2000.0,8,2000.0,0.0,False,False,0.008272951550871377,0.00515496000976395,True,0.00515496000976395,0.9948450399902361,0.9948450399902361,0.0,0.37585676383131067,0.37585676383131067,0.0,342791.42374793114,342791.42374793114,0.0,3117303.1629777797,3117303.1629777797,0.0
287,3142.1802,13,3250.0,11,2750.0,500.0,False,True,0.003817915700331409,0.002579380824990689,True,0.0037302086482841816,0.9974206191750093,0.9962697913517158,0.0011508278232935654,0.4005343213819371,0.37921347119944415,0.021320850182492967,357593.3104743032,338167.62422948465,19425.686244818557,3165970.8430453334,3167237.0591268535,-1266.2160815200768
288,2100.0237,9,2250.0,8,2000.0,250.0,False,True,0.008950186767302415,0.006620267567987729,True,0.008340312761233882,0.9933797324320123,0.9916596872387661,0.0017200451932462002,0.3299964139779459,0.31846503081241484,0.01153138316553104,265269.74543860345,255556.90231619417,9712.843122409278,1820641.6961218005,1822249.610157379,-1607.9140355784912
297,2084.5605,9,2250.0,8,2000.0,250.0,False,True,0.00810851353756925,0.006004613255100682,True,0.007848907998262203,0.9939953867448993,0.9921510920017378,0.0018442947431615009,0.3165236718350213,0.3057308492659533,0.010792822569067995,270626.87864459335,260914.03552218407,9712.843122409278,2277087.1604476366,2278847.6855053883,-1760.5250577516854
305,2053.349,9,2250.0,8,2000.0,250.0,False,True,0.008093489846873414,0.003690540209321142,True,0.007779884753033406,0.9963094597906789,0.9922201152469666,0.004089344543712237,0.4428893861174963,0.43623854036239057,0.0066508457551057165,509598.35282974166,499885.50970733236,9712.843122409307,4686558.676012243,4691989.201215469,-5430.525203226134
321,9047.353,37,9250.0,36,9000.0,250.0,False,True,0.00889844378071436,0.007503722059597044,True,0.008202546467434919,0.992496277940403,0.9917974535325651,0.0006988244078378614,0.31570438915704063,0.31065916739835736,0.0050452217586832715,582524.8681639994,572812.0250415902,9712.843122409191,1601328.415183428,1602807.4645715477,-1479.049388119718
323,2991.7585,12,3000.0,12,3000.0,0.0,False,False,0.0028673964161491927,0.0022043136551742975,True,0.0022043136551742975,0.9977956863448257,0.9977956863448257,0.0,0.5064088481012106,0.5064088481012106,0.0,416902.069271144,416902.069271144,0.0,2741241.876474945,2741241.876474945,0.0
327,5042.2646,21,5250.0,21,5250.0,0.0,False,False,0.0040240555892552266,0.003553110841055201,True,0.003553110841055201,0.9964468891589447,0.9964468891589447,0.0,0.40085379603005356,0.40085379603005356,0.0,426899.5007655205,426899.5007655205,0.0,1826203.1389683932,1826203.1389683932,0.0
328,4711.5815,19,4750.0,19,4750.0,0.0,False,False,0.006180712395085219,0.005480669642803846,True,0.005480669642803846,0.9945193303571962,0.9945193303571962,0.0,0.3535179183254596,0.3535179183254596,0.0,595821.3177673366,595821.3177673366,0.0,4309592.5591109935,4309592.5591109935,0.0
332,2375.0894,10,2500.0,10,2500.0,0.0,False,False,0.005243950949476384,0.004506316732556555,True,0.004506316732556555,0.9954936832674435,0.9954936832674435,0.0,0.4306840747666609,0.4306840747666609,0.0,405109.5954985155,405109.5954985155,0.0,2893650.7136502564,2893650.7136502564,0.0
338,2807.9385,12,3000.0,11,2750.0,250.0,False,True,0.004893769235282619,0.003266799966415318,True,0.004150239677529086,0.9967332000335847,0.995849760322471,0.0008834397111137093,0.37620458064180406,0.3676265787481165,0.00857800189368757,410386.43362181936,400673.59049941006,9712.843122409307,3162283.929524416,3163370.239258672,-1086.3097342560068
341,6196.2197,25,6250.0,23,5750.0,500.0,False,True,0.002830084128946808,0.0021008654992409285,True,0.0028263201747105752,0.9978991345007591,0.9971736798252894,0.0007254546754696944,0.36839969906247677,0.3538657312760549,0.014533967786421853,483828.6564450711,464402.9702002526,19425.6862448185,2520847.1429861793,2522020.1919035045,-1173.0489173252136
348,5888.383,24,6000.0,24,6000.0,0.0,False,False,0.007596178510263174,0.007375370850441653,True,0.007375370850441653,0.9926246291495584,0.9926246291495584,0.0,0.4014181031101311,0.4014181031101311,0.0,445591.8554607682,445591.8554607682,0.0,1563140.0230609607,1563140.0230609607,0.0
353,6967.3184,28,7000.0,28,7000.0,0.0,False,False,0.00547395277168683,0.005170702698622279,True,0.005170702698622279,0.9948292973013777,0.9948292973013777,0.0,0.3230152524460338,0.3230152524460338,0.0,489005.287485213,489005.287485213,0.0,1788717.7993925516,1788717.7993925516,0.0
356,9197.261,37,9250.0,36,9000.0,250.0,False,True,0.00543245845950957,0.004780141411392902,True,0.005125503695720484,0.9952198585886071,0.9948744963042795,0.0003453622843275772,0.37230947778027323,0.3652978289883703,0.007011648791902914,506580.75070889894,496867.90758648975,9712.843122409191,1056777.930107399,1057338.4684177232,-560.5383103243075
359,5830.0425,24,6000.0,22,5500.0,500.0,False,True,0.0026092737262831678,0.0019375180044138688,True,0.0025367680973885595,0.9980624819955861,0.9974632319026114,0.0005992500929746791,0.3607384027482281,0.3473449071723584,0.013393495575869718,515186.5365993214,495760.8503545029,19425.6862448185,2779574.3444908066,2780614.8009462953,-1040.4564554886892
360,4948.073,20,5000.0,19,4750.0,250.0,False,True,0.0018829377054158103,0.0010339593116887038,True,0.0016290637815650011,0.9989660406883113,0.998370936218435,0.0005951044698763175,0.4203260017994826,0.40969292787889566,0.010633073920586933,375334.13015808834,365621.2870356791,9712.84312240925,1463940.7460520067,1464616.775880844,-676.0298288373742
364,4861.9297,20,5000.0,20,5000.0,0.0,False,False,0.0053946804486372235,0.0049847747632143155,True,0.0049847747632143155,0.9950152252367856,0.9950152252367856,0.0,0.3655439445870276,0.3655439445870276,0.0,518433.8137268813,518433.8137268813,0.0,2972946.266961786,2972946.266961786,0.0
371,8347.463,34,8500.0,34,8500.0,0.0,False,False,0.0033820132898599864,0.003213904488079785,True,0.003213904488079785,0.9967860955119202,0.9967860955119202,0.0,0.3536375467839864,0.3536375467839864,0.0,529150.0967004702,529150.0967004702,0.0,1603502.105698338,1603502.105698338,0.0
392,8288.277,34,8500.0,33,8250.0,250.0,False,True,0.005601815637697238,0.0048831299926237895,True,0.005224086685993049,0.9951168700073763,0.9947759133140069,0.0003409566933693098,0.35168495181492504,0.3455606809235211,0.006124270891403938,547179.4301645451,537466.5870421359,9712.843122409191,1769268.973980662,1769944.1631771605,-675.1891964985989
397,12688.472,51,12750.0,53,13250.0,-500.0,True,False,0.0047479121028995985,0.00498697411861341,False,0.004731960181784887,0.9950130258813866,0.9952680398182151,-0.0002550139368284743,0.49001504719589595,0.5040883043092315,-0.014073257113335513,670227.8783100304,689653.5645548489,-19425.6862448185,1097895.584774766,1097371.6491367356,523.9356380302925
401,5753.5146,24,6000.0,23,5750.0,250.0,False,True,0.004100003988500189,0.0033375810484735187,True,0.003826207141443991,0.9966624189515265,0.996173792858556,0.0004886260929705122,0.44529164986282577,0.4364556610000638,0.00883598886276199,477907.6104404074,468194.7673179981,9712.843122409307,1954433.7158958497,1955086.5349106367,-652.8190147869755
412,4031.5608,17,4250.0,16,4000.0,250.0,False,True,0.006688694529668582,0.005462677983984715,True,0.006255819370018032,0.9945373220160153,0.9937441806299819,0.0007931413860333691,0.38704677198924275,0.3793437869827886,0.007702985006454166,469592.08985655336,459879.2467341441,9712.84312240925,2635639.286515167,2636714.1972860293,-1074.9107708623633
415,1699.3815,7,1750.0,7,1750.0,0.0,False,False,0.00589141961391737,0.003160174095322284,True,0.003160174095322284,0.9968398259046777,0.9968398259046777,0.0,0.42849306268470666,0.42849306268470666,0.0,373315.2091523977,373315.2091523977,0.0,3606493.6679232433,3606493.6679232433,0.0
437,4394.018,18,4500.0,18,4500.0,0.0,False,False,0.006716919323870196,0.006229961928382543,True,0.006229961928382543,0.9937700380716175,0.9937700380716175,0.0,0.3526360783467046,0.3526360783467046,0.0,507646.63225741405,507646.63225741405,0.0,3017608.969099613,3017608.969099613,0.0
440,2021.6735,9,2250.0,8,2000.0,250.0,False,True,0.007854065318786407,0.005012437955483053,True,0.0068937823022384445,0.994987562044517,0.9931062176977615,0.0018813443467554647,0.3921439771456995,0.3818323857809886,0.010311591364710881,345204.0883650276,335491.2452426184,9712.84312240925,2445965.9604571257,2447842.784133377,-1876.8236762513407
460,2466.9023,10,2500.0,10,2500.0,0.0,False,False,0.005909346381475,0.003794305858104212,True,0.003794305858104212,0.9962056941418957,0.9962056941418957,0.0,0.3798399917472954,0.3798399917472954,0.0,435333.0558520488,435333.0558520488,0.0,4007284.3212484727,4007284.3212484727,0.0
461,5280.8516,22,5500.0,21,5250.0,250.0,False,True,0.005260638125912043,0.0042969340582260235,True,0.004986149437501018,0.9957030659417739,0.995013850562499,0.0006892153792749101,0.3871884379628454,0.3798330128588666,0.0073554251039787966,493637.6914749604,483924.8483525512,9712.843122409191,2376069.055041124,2377116.508643413,-1047.4536022888497
463,20824.29,84,21000.0,74,18500.0,2500.0,False,True,0.001224853049126784,0.0,True,0.001127502166522728,1.0,0.9988724978334773,0.001127502166522687,0.9555073333490252,0.853152703075677,0.10235463027334812,898277.3594029973,801148.9281789048,97128.43122409249,313545.0297648258,315395.89006571326,-1850.8603008874343
471,2792.5532,12,3000.0,11,2750.0,250.0,False,True,0.00931553595262602,0.007324246177552907,True,0.008969764946864264,0.9926757538224471,0.9910302350531357,0.0016455187693114048,0.3388187389579702,0.33153288382441776,0.007285855133552455,420001.94286816777,410289.09974575846,9712.843122409307,2781813.526091885,2784056.0705971117,-2242.5445052268915
474,1699.0146,7,1750.0,7,1750.0,0.0,False,False,0.006054241808202354,0.0022563947269684933,True,0.0022563947269684933,0.9977436052730315,0.9977436052730315,0.0,0.4539647853356666,0.4539647853356666,0.0,377894.3470675263,377894.3470675263,0.0,4121975.275735534,4121975.275735534,0.0
475,6400.0474,26,6500.0,25,6250.0,250.0,False,True,0.00786881006262996,0.006460925243900199,True,0.007315425915781618,0.9935390747560998,0.9926845740842184,0.0008545006718814196,0.3787121020892666,0.37065941739492647,0.008052684694340118,439393.54513405706,429680.70201164787,9712.843122409191,1367881.1514252294,1369068.423907009,-1187.272481779568
478,7035.246,29,7250.0,28,7000.0,250.0,False,True,0.0025117367111251454,0.002150154447570851,True,0.0024854700558927362,0.9978498455524292,0.9975145299441073,0.00033531560832189555,0.36824851718293583,0.3630599396135438,0.0051885775693920055,673512.1918532589,663799.3487308496,9712.843122409307,4121076.8838353837,4121789.8063478586,-712.9225124749355
486,2648.4487,11,2750.0,11,2750.0,0.0,False,False,0.0023969476221273878,0.0018310905942621055,True,0.0018310905942621055,0.9981689094057379,0.9981689094057379,0.0,0.45131664009541955,0.45131664009541955,0.0,442005.50226490916,442005.50226490916,0.0,3412949.665579438,3412949.665579438,0.0
490,3691.935,15,3750.0,16,4000.0,-250.0,True,False,0.0019745464239484534,0.002017726650221638,False,0.0017053667440642267,0.9979822733497784,0.9982946332559358,-0.00031235990615741116,0.39617653151928556,0.404780623957882,-0.008604092438596445,440739.33371721406,450452.1768396233,-9712.84312240925,3769302.165437488,3768857.9380916813,444.2273458065465
516,2781.9878,12,3000.0,11,2750.0,250.0,False,True,0.004739577077853996,0.0034146692750165334,True,0.004410878453202687,0.9965853307249835,0.9955891215467974,0.0009962091781861027,0.39968867086724336,0.3893002883030961,0.010388382564147258,360204.1680738849,350491.3249514756,9712.843122409307,2305360.467945495,2306423.8876310475,-1063.4196855523624
519,2090.4397,9,2250.0,8,2000.0,250.0,False,True,0.003840129627445954,0.001952426548814267,True,0.0036389279310989793,0.9980475734511858,0.996361072068901,0.0016865013822847663,0.46622277176335875,0.45582711850621704,0.010395653257141702,405551.23264404637,395838.3895216371,9712.84312240925,3421653.175188949,3423336.8392093442,-1683.664020395372
530,1831.3688,8,2000.0,7,1750.0,250.0,False,True,0.007949209786210831,0.0022625766396664657,True,0.005828800426083077,0.9977374233603336,0.994171199573917,0.003566223786416578,0.4253131285142386,0.4164551819092606,0.008857946604977962,399265.9274797685,389553.08435735933,9712.843122409191,4240471.2456133505,4244082.10249687,-3610.856883519329
551,1820.0774,8,2000.0,7,1750.0,250.0,False,True,0.007479762302165627,0.0031256896429538907,True,0.006603173773654554,0.9968743103570461,0.9933968262263454,0.003477484130700703,0.39991701180951844,0.39164291318061045,0.008274098628907989,402926.3412231464,393213.4981007372,9712.843122409191,3666097.776710564,3669963.7039610166,-3865.9272504528053
555,5823.088,24,6000.0,24,6000.0,0.0,False,False,0.005105171891060634,0.004613019221323791,True,0.004613019221323791,0.9953869807786762,0.9953869807786762,0.0,0.3597822268126967,0.3597822268126967,0.0,647517.4905121762,647517.4905121762,0.0,4326631.164236852,4326631.164236852,0.0
564,4085.0803,17,4250.0,16,4000.0,250.0,False,True,0.0067450348072516375,0.005102899699195602,True,0.006103320902051531,0.9948971003008044,0.9938966790979484,0.0010004212028559278,0.3440954664665286,0.3322668569990095,0.011828609467519124,274785.98134758254,265073.1382251732,9712.843122409307,976799.7304108965,977696.5588461917,-896.8284352952614
574,3629.0796,15,3750.0,14,3500.0,250.0,False,True,0.006502310594389549,0.004753581188434434,True,0.0060315674379584246,0.9952464188115656,0.9939684325620416,0.0012779862495240213,0.36773634695882024,0.3612737726906138,0.006462574268206456,515668.01711624605,505955.1739938368,9712.84312240925,4211334.558650352,4213346.53140016,-2011.9727498078719
585,4439.911,18,4500.0,17,4250.0,250.0,False,True,0.0010521127305174183,0.0003494901106742787,True,0.0008138962813578127,0.9996505098893257,0.9991861037186421,0.00046440617068355117,0.4420019882795663,0.4341406537106808,0.007861334568885547,532442.5039379672,522729.66081555793,9712.843122409307,3471782.2866975972,3472487.137371984,-704.8506743866019
597,2673.9912,11,2750.0,11,2750.0,0.0,False,False,0.007229726381150381,0.006198522235804081,True,0.006198522235804081,0.9938014777641959,0.9938014777641959,0.0,0.4163192142728925,0.4163192142728925,0.0,430192.09977057856,430192.09977057856,0.0,3045936.466168631,3045936.466168631,0.0
603,6123.7754,25,6250.0,25,6250.0,0.0,False,False,0.008822851060754422,0.008288356291953377,True,0.008288356291953377,0.9917116437080467,0.9917116437080467,0.0,0.33841144238439064,0.33841144238439064,0.0,462386.6011569701,462386.6011569701,0.0,1728384.4181072987,1728384.4181072987,0.0
