scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
25,jinan,Asia/Shanghai,2023,4200151,2060.8253442217074,1639.7667393749057,2866588.6662442666,1129.251480462322,0.9944472748186568,0.8904271051901742,0.7144118294145887,True,22,5500.0,0.0,0.2682750382023013,0.9201152825376846,213682.5486930034,,0.3260814719999985,2647508.019129158,2171092.1636705734,4818600.182799731
26,jinan,Asia/Shanghai,2023,4200152,1663.5250854909493,1353.599542255087,1256856.518371084,469.5105415323535,0.9947257947267053,0.8947376173832466,0.7331813735753067,True,9,2250.0,0.0,0.33919928571077695,0.9736436258431772,87415.58810168323,,0.288920982999997,2137102.9894447937,1792199.6393574786,3929302.6288022725
27,jinan,Asia/Shanghai,2023,4200153,3008.912871650714,1980.4394048304898,4146637.9685507766,1131.023217425799,0.9989128949789364,0.8927436299711897,0.7896491226508702,True,30,7500.0,0.0,0.2523843739543118,0.9192836289539187,291385.2936722774,,0.29087723699998946,3865500.2855492826,2622151.2909153057,6487651.576464588
28,jinan,Asia/Shanghai,2023,4200154,2094.2331230137333,388.96348861292705,3312328.285518165,1213.2045561792597,0.9956774901632827,0.8959755924193271,0.767771127121921,True,25,6250.0,0.0,0.2569404112631752,0.8161964830119759,242821.07806023117,,0.3120400310000093,2690426.4365007114,514997.38456911023,3205423.8210698217
29,jinan,Asia/Shanghai,2023,4200155,1334.0663198024415,1465.4602382580067,4558979.797267094,1280.8962449196622,0.9955832193869224,0.9229755286264959,0.8522865126368016,True,18,4500.0,0.0,0.30933316072628875,0.6453018946742559,174831.17620336646,,0.29267937200000915,1713852.7967109059,1940305.9978309134,3654158.794541819
30,jinan,Asia/Shanghai,2023,4200156,1820.2660985821058,1195.5868443402953,4666742.770256491,1268.3058725408478,0.9988612027328846,0.9059405420939115,0.8467506994875833,True,24,6000.0,0.0,0.29333160059587604,0.7086162092212844,233108.23493782192,,0.2902955449999922,2338465.5601491947,1582986.8763677697,3921452.4365169643
31,jinan,Asia/Shanghai,2023,4200157,1894.9203685809591,1960.2505623329125,3381352.811628517,1083.3662580879713,0.9907633734508065,0.9299915539123987,0.8604119573971448,True,22,5500.0,0.0,0.25928038147947513,0.8967907509813985,213682.5486930034,,0.28745687699998257,2434372.6582632475,2595420.7586465646,5029793.416909812
32,jinan,Asia/Shanghai,2023,4200158,3274.105001659666,1680.649563111377,1395944.8541662234,641.3374583720708,0.9904382862508246,0.8898354062003102,0.8350611257334968,True,8,2000.0,0.0,0.4076095328544007,0.9800805385357827,77702.74497927396,,0.2865329569999915,4206188.201086249,2225222.0445320513,6431410.2456183005
33,jinan,Asia/Shanghai,2023,4200159,2365.693320125737,1744.6255483246816,1223850.6621801932,790.3608092221673,0.9960955865942795,0.8826646560215752,0.7802711115106775,True,8,2000.0,0.0,0.41365100670707367,0.9847827868293947,77702.74497927396,,0.2866193730000077,3039166.833518603,2309927.848610417,5349094.68212902
34,jinan,Asia/Shanghai,2023,4200160,3186.9046441510905,1408.9030559405458,2459589.325811166,1145.4201861135084,0.9931322828106857,0.9568010204029653,0.7597887302237811,True,17,4250.0,0.0,0.2779167880401684,0.9635732076696395,165118.33308095718,,0.28235740700000633,4094163.353166848,1865422.8742864414,5959586.22745329
35,jinan,Asia/Shanghai,2023,4200161,2270.960752649447,914.4921219461013,2656572.7690018555,1180.8854402804627,0.9916883431374555,0.8876330432112187,0.768385387709132,True,20,5000.0,0.0,0.2464621591330962,0.9223733046528914,194256.86244818495,,0.2959005489999811,2917465.48082057,1210810.435423593,4128275.916244163
36,jinan,Asia/Shanghai,2023,4200162,1476.0281915500311,1836.3166659613073,4006572.8930108836,1029.4338468888755,0.9953167031474739,0.9388095288108546,0.7598766583029651,True,23,5750.0,0.0,0.2923645597511443,0.7653859982163302,223395.39181541264,,0.301596687,1896228.8505167998,2431329.18100661,4327558.03152341
37,jinan,Asia/Shanghai,2023,4200163,1224.1161848799889,780.4862249035974,2023840.289642139,1168.0300835553478,0.992549222399251,0.9305340454972946,0.8583948850282748,True,14,3500.0,0.0,0.2420398088487022,0.8913840551699114,135979.80371372943,,0.34116642400002206,1572601.6883975707,1033383.2770549982,2605984.965452569
38,jinan,Asia/Shanghai,2023,4200164,2851.472328127141,989.0952654515472,3724163.735509646,1294.4368363817762,0.9960713772928113,0.9533174598806095,0.8805107938438463,True,25,6250.0,0.0,0.2278151528273876,0.9106045049862873,242821.07806023117,,0.2861001969999961,3663239.0397414137,1309586.862802288,4972825.902543701
39,jinan,Asia/Shanghai,2023,4200165,1492.2072261646,1874.6923116604708,1457417.2361888778,733.8080855015446,0.996404022374371,0.8935408610401727,0.7094748040010963,True,10,2500.0,0.0,0.35145410665944854,0.9607608272796037,97128.43122409248,,0.2881318720000081,1917013.787000593,2482139.4954571966,4399153.282457789
40,jinan,Asia/Shanghai,2023,4200166,914.6161149155922,1853.881748355229,1249076.843651954,447.7380735519194,0.9902815516161148,0.8899566520805983,0.8240298573256593,True,8,2000.0,0.0,0.35324998403117847,0.9565759141253619,77702.74497927396,,0.2853331800000092,1174992.0998658303,2454585.7892935965,3629577.889159427
41,jinan,Asia/Shanghai,2023,4200167,1224.9167262172573,1224.5816907752182,4328035.528660469,1141.907099744268,0.9900426725362068,0.956803251340813,0.8238238172853948,True,15,3750.0,0.0,0.3167154036519224,0.613356347951042,145692.6468361387,,0.2909643320000157,1573630.1305292659,1621376.7780349364,3195006.9085642025
42,jinan,Asia/Shanghai,2023,4200168,931.1559843666024,1447.5717684734627,2116602.863143014,782.6573366611455,0.9989259702833584,0.8803606844260006,0.7033159603795114,True,13,3250.0,0.0,0.2949012847083179,0.834993988973903,126266.96059132021,,0.28687151299999414,1196240.5948582268,1916621.2165527625,3112861.8114109896
43,jinan,Asia/Shanghai,2023,4200169,3479.2537457915196,1252.3499014414979,1872622.8702481196,1192.1673097417984,0.9979234227011492,0.9282580371800238,0.8243584059721513,True,12,3000.0,0.0,0.31528809047830414,0.9756945384062568,116554.11746891096,,0.2895288679999908,4469739.378155297,1658142.58327361,6127881.961428907
44,jinan,Asia/Shanghai,2023,4200170,3162.71326546413,910.3337986701481,2891402.18957823,889.178185343159,0.9952289043637325,0.9168225979862318,0.8203549511735417,True,20,5000.0,0.0,0.24208584066997793,0.9424356588399414,194256.86244818495,,0.27934960999999703,4063085.0916115455,1205304.7114314889,5268389.803043034
45,jinan,Asia/Shanghai,2023,4200171,3306.144108699484,1041.7524619278738,2242733.557978346,646.0662820271541,0.9935469628433381,0.8917997823723598,0.732574300110911,True,17,4250.0,0.0,0.2792248378042731,0.9658053054973762,165118.33308095718,,0.29466299899999626,4247348.308638056,1379306.307577827,5626654.616215883
46,jinan,Asia/Shanghai,2023,4200172,1334.3400706144635,563.7585829618604,2184560.514816762,798.112916434838,0.994215749771221,0.903349585586908,0.7090346233978853,True,17,4250.0,0.0,0.2561461046443512,0.8556339021314341,165118.33308095718,,0.279956105999986,1714204.4798227733,746430.460064772,2460634.939887545
47,jinan,Asia/Shanghai,2023,4200173,995.9339701018735,655.8598539203552,2049653.7324059675,1144.5298156845386,0.995258050740551,0.946161648476767,0.7592065725820051,True,13,3250.0,0.0,0.2665628608975342,0.8083778702459532,126266.96059132021,,0.280790694000018,1279459.7949607628,868374.8457145963,2147834.6406753594
48,jinan,Asia/Shanghai,2023,4200174,3188.366247270891,380.7121621696567,2602060.999101949,1138.8024628713547,0.9916154286511147,0.9172211138178973,0.7899718599888252,True,20,5000.0,0.0,0.23849479942547108,0.9393337279476297,194256.86244818495,,0.2934076829999981,4096041.0503677805,504072.42204200034,4600113.472409781
49,jinan,Asia/Shanghai,2023,4200175,1874.786124609542,432.25410292767515,2007331.5638351513,913.8969536817207,0.9935363465241321,0.9629667205139495,0.7638312989216139,True,16,4000.0,0.0,0.2353727315672805,0.9299592800819333,155405.48995854793,,0.29167439299999387,2408506.5301496293,572315.2403606381,2980821.7705102675
50,jinan,Asia/Shanghai,2023,4200176,1461.4734850340485,1957.031103245074,3318283.5163672753,969.6991067990649,0.9902090482411208,0.9160055301521279,0.8750215226645024,True,18,4500.0,0.0,0.27540888969499433,0.8355992925216753,174831.17620336646,,0.2892373870000142,1877530.661305774,2591158.1143148905,4468688.7756206645
51,jinan,Asia/Shanghai,2023,4200177,2396.6075003445867,801.4002805257601,2494286.5040592076,1208.305427018313,0.9983148704954865,0.9558990597185781,0.8956408861529123,True,16,4000.0,0.0,0.23491956142226122,0.9376800706450882,155405.48995854793,,0.28770711199999255,3078881.766306912,1061074.009633924,4139955.7759408364
52,jinan,Asia/Shanghai,2023,4200178,1003.0985590333429,213.51265903999976,2981488.8332056804,1087.3863774647903,0.9975525647961089,0.8924496163104444,0.8548671802366102,True,7,1750.0,0.0,0.34480029685440416,0.48375389356733545,67989.90185686472,,0.2920475430000238,1288664.0231128545,282696.09924087266,1571360.122353727
53,jinan,Asia/Shanghai,2023,4200179,1973.7723391740985,1807.4558351653454,1962716.089216359,1173.0222186419082,0.9908648570967469,0.8938172969849153,0.8067680026547921,True,13,3250.0,0.0,0.3033441013773734,0.9593788408604593,126266.96059132021,,0.2984611959999768,2535672.4724638117,2393116.7193963556,4928789.191860167
54,jinan,Asia/Shanghai,2023,4200180,702.555440562245,295.05278252019866,1202749.3440782393,708.1324926789763,0.9969716149316301,0.8831354515251925,0.8304515212931711,True,8,2000.0,0.0,0.2511427053695575,0.8389636413718479,77702.74497927396,,0.285289731000006,902561.281084118,390657.26155843295,1293218.542642551
55,jinan,Asia/Shanghai,2023,4200181,2969.3819522485596,502.401527440168,1978377.7945534424,1153.841022301563,0.9974081214895508,0.9285047589637768,0.863839975858796,True,13,3250.0,0.0,0.24790951067380276,0.9594974073653673,126266.96059132021,,0.2788133440000138,3814715.57135009,665192.1843818367,4479907.755731927
56,jinan,Asia/Shanghai,2023,4200182,2529.957147528913,318.9425796549107,1205657.5646205603,472.8909957827801,0.9980506034794691,0.9381661686905703,0.7343920703874045,True,9,2250.0,0.0,0.29273005940001795,0.9690527324144189,87415.58810168323,,0.26844697899997527,3250193.838559148,422287.9503054343,3672481.7888645823
57,jinan,Asia/Shanghai,2023,4200183,3170.7918854708564,1045.920692517212,3723286.3103969013,1232.319041034788,0.99053538022965,0.8993660447165847,0.8171542650309445,True,28,7000.0,0.0,0.23544240506158817,0.924174240582146,271959.60742745886,,0.31335297900000114,4073463.5602727914,1384825.1491005756,5458288.709373367
58,jinan,Asia/Shanghai,2023,4200184,632.5253088324838,922.276935535004,2916864.3453694717,1246.0777736482733,0.9951917486264783,0.9525571868900252,0.7340682387317037,True,5,1250.0,0.0,0.3381333853666978,0.531097044026333,48564.21561204624,,0.2772435830000006,812594.7364397272,1221117.7232668297,2033712.459706557
59,jinan,Asia/Shanghai,2023,4200185,3435.902431701317,1097.5511843773675,3816462.004234423,1269.4289649730247,0.9934265912509543,0.9157772522099493,0.8169505405609874,True,27,6750.0,0.0,0.2336514704336759,0.92489123856829,262246.76430504967,,0.30390912300001105,4414046.666487417,1453185.211292575,5867231.877779992
60,jinan,Asia/Shanghai,2023,4200186,1726.0081321001385,976.7342066372383,4555690.66536696,1223.107861063443,0.9983950165769129,0.9152342781577597,0.7658524919195538,True,22,5500.0,0.0,0.3026512273848475,0.6680987500828008,213682.5486930034,,0.2880982529999869,2217373.9194492595,1293220.5118561483,3510594.4313054075
61,jinan,Asia/Shanghai,2023,4200187,1853.1395005557652,1222.2816147712865,3647634.930683666,941.691080307536,0.9949895912104179,0.9088643992024669,0.7691461611525265,True,24,6000.0,0.0,0.2618173776367536,0.823015584558806,233108.23493782192,,0.2827960269999892,2380697.4725164156,1618331.4198946154,3999028.892411031
62,jinan,Asia/Shanghai,2023,4200188,1635.7783626791927,370.3515828488996,2080131.9517940576,1009.2694922526555,0.9935018704036988,0.8993085075304129,0.8125344821149715,True,16,4000.0,0.0,0.2343389106643046,0.8984750556929075,155405.48995854793,,0.2817096879999781,2101457.2364678853,490354.7559653254,2591811.992433211
63,jinan,Asia/Shanghai,2023,4200189,2824.723710143984,1093.8628619233068,4043385.995886929,1263.686751155822,0.9986722192099994,0.9570077909532163,0.7375218585530067,True,31,7750.0,0.0,0.2423682383355425,0.8942284209913638,301098.13679468667,,0.28593510400000355,3628875.5354252467,1448301.7801405604,5077177.315565807
64,jinan,Asia/Shanghai,2023,4200190,3013.1505745611234,711.9148422321359,2810122.077572704,1168.050969151554,0.9902157331997515,0.9268411699390505,0.7927351429363002,True,21,5250.0,0.0,0.23737276780977845,0.9411095514735868,203969.70557059417,,0.29932086499999855,3870944.3919455158,942593.0518386855,4813537.4437842015
65,jinan,Asia/Shanghai,2023,4200191,1787.0783640722382,975.937443748289,1390264.0958390022,811.330788853739,0.9989418869710817,0.966283677337474,0.7080798457684326,True,10,2500.0,0.0,0.29408749568460274,0.9647497675167442,97128.43122409248,,0.28826634600000034,2295829.8300044904,1292165.5778689147,3587995.407873405
66,jinan,Asia/Shanghai,2023,4200192,679.4730119518975,1702.4737957884845,2025515.6561652706,811.643060624664,0.9982417037209084,0.9310703302194391,0.7794466602945648,True,11,2750.0,0.0,0.31246477134737305,0.8116101575695911,106841.2743465017,,0.28307225599999697,872907.6692347594,2254117.8742897976,3127025.543524557
67,jinan,Asia/Shanghai,2023,4200193,3427.2080731689816,593.6676070729427,3933505.084326672,1232.985778222206,0.9987947345692292,0.901272439184519,0.709823528750008,True,34,8500.0,0.0,0.24603698218911124,0.9026203367172235,330236.66616191436,,0.2791607339999871,4402877.168790738,786030.7558332781,5188907.9246240165
68,jinan,Asia/Shanghai,2023,4200194,960.8054976132755,313.99126166460456,2234158.477789383,846.9982004389221,0.9982120391666608,0.9283496995324906,0.8251979113398161,True,11,2750.0,0.0,0.3020611967046631,0.6710030000305731,106841.2743465017,,0.2914994790000094,1234330.8310366296,415732.2814834819,1650063.1125201115
69,jinan,Asia/Shanghai,2023,4200195,1105.6017548286234,1641.0505172129303,4474281.215079591,1157.3436706523612,0.9985395879630521,0.9113110698180933,0.7181158117070878,True,11,2750.0,0.0,0.32225895828408696,0.5870849272453793,106841.2743465017,,0.2791521709999927,1420348.1726771449,2172791.9176277076,3593140.0903048525
70,jinan,Asia/Shanghai,2023,4200196,3310.0090755953797,538.2264422656581,1768755.5230123582,772.5300874836478,0.9946759463829873,0.925737362330042,0.7873334978677679,True,12,3000.0,0.0,0.2803693161399574,0.9651829039451629,116554.11746891096,,0.2852771070000131,4252313.5672803,712625.2673771883,4964938.834657488
71,jinan,Asia/Shanghai,2023,4200197,1543.02090450771,1392.5532698591596,4760827.199654557,1258.6163106319564,0.993338210893875,0.9182573590762718,0.8624245922374119,True,21,5250.0,0.0,0.3049648895844145,0.6659801989544514,203969.70557059417,,0.27713053200000104,1982293.273819812,1843775.3487045288,3826068.6225243406
72,jinan,Asia/Shanghai,2023,4200198,1093.0009467639186,724.3930164052383,4005774.1763393236,1176.9668443357818,0.9968449142045688,0.9437341798458372,0.7350361135712007,True,8,2000.0,0.0,0.3323532453485454,0.5118556703529844,77702.74497927396,,0.28182036900000185,1404160.1242855852,959114.4664482211,2363274.5907338066
73,jinan,Asia/Shanghai,2023,4200199,1573.0478945779228,1061.1288669560204,1981357.5534736048,537.1011872330062,0.9927749988355756,0.8914548578496135,0.8100479383816515,True,14,3500.0,0.0,0.25610495012934587,0.931805279123952,135979.80371372943,,0.2823746930000084,2020868.4481906528,1404961.1523228502,3425829.600513503
74,jinan,Asia/Shanghai,2023,4200200,2615.084589572579,325.8769366583502,3749952.439344694,1071.3217550311847,0.996731911160572,0.9533565786596878,0.7896481266341214,True,29,7250.0,0.0,0.2447101895550084,0.8429960957477105,281672.45054986817,,0.2767959339999777,3359555.6464826004,431469.21236469573,3791024.858847296
75,jinan,Asia/Shanghai,2023,4200201,1704.9849020281292,682.5531886769918,4413386.810421392,1235.7456219173903,0.9931017679786045,0.9301301603693305,0.759259926090697,True,19,4750.0,0.0,0.3128414704570247,0.6300788935461282,184544.01932577568,,0.27889702599998145,2190365.7256885883,903717.4883726985,3094083.2140612868
76,jinan,Asia/Shanghai,2023,4200202,1009.3999213181226,551.3339536735803,1507110.3260520888,1246.7581991597203,0.9936259164765686,0.9550708802801897,0.8362658945379382,True,10,2500.0,0.0,0.23795362523806388,0.9000808120244428,97128.43122409248,,0.29872070800001893,1296759.2783595782,729979.9402215778,2026739.2185811559
77,jinan,Asia/Shanghai,2023,4200203,2943.4216280928017,623.461499148161,2663899.0263198,1262.7448304461618,0.9923813784481155,0.9186961344910043,0.7865031186484732,True,20,5000.0,0.0,0.2393037225994709,0.940877944811426,194256.86244818495,,0.286529005999995,3781364.774993538,825478.613907538,4606843.388901076
78,jinan,Asia/Shanghai,2023,4200204,2213.502086167223,1989.3399904142814,1404814.8420824884,468.3979773938836,0.9946702317823838,0.9528946662800384,0.7178084010150106,True,9,2250.0,0.0,0.39239839496670637,0.9754817328259142,87415.58810168323,,0.28780842999998413,2843649.288338908,2633935.888778546,5477585.177117454
79,jinan,Asia/Shanghai,2023,4200205,3085.443253448042,1356.0543534223884,4859130.358932158,1282.1365301127023,0.9937065909627087,0.9163018962924215,0.8846693935451625,True,33,8250.0,0.0,0.23629224862423556,0.8813912473136648,320523.8230395051,,0.294393800999984,3963817.593264635,1795449.8707231,5759267.463987735
80,jinan,Asia/Shanghai,2023,4200206,3045.142262183243,609.7900642385855,1467840.739845306,1160.7947164567129,0.9927522020586471,0.9357024743056173,0.851993376740146,True,9,2250.0,0.0,0.29822855073681254,0.9708405459769733,87415.58810168323,,0.28233681399999,3912043.58056066,807377.2922466127,4719420.872807273
81,jinan,Asia/Shanghai,2023,4200207,2015.8307668792875,1248.7598287661676,3294039.7390038213,1076.235950522529,0.9982183837531249,0.9022052548131524,0.8473046435403776,True,22,5500.0,0.0,0.24543185527011058,0.883747074569461,213682.5486930034,,0.2888137180000001,2589704.234511801,1653389.2372852727,4243093.471797073
82,jinan,Asia/Shanghai,2023,4200208,2533.915557635134,1141.562898702767,2199210.239533049,1084.993871511845,0.9986456365706595,0.9449652699010251,0.8835719993251469,True,14,3500.0,0.0,0.25530320493409486,0.9603076477684391,135979.80371372943,,0.3240219330000116,3255279.1421384187,1511457.8215285947,4766736.963667014
83,jinan,Asia/Shanghai,2023,4200209,1689.3087060944363,1901.2669178073907,1469667.8930885775,1037.1910385968686,0.9923185135456383,0.9579947948938305,0.849213595791873,True,9,2250.0,0.0,0.3457336577932553,0.9754406447642525,87415.58810168323,,0.2970497790000195,2170226.777688817,2517324.938467343,4687551.71615616
84,jinan,Asia/Shanghai,2023,4200210,3157.115512575089,588.6646227762787,4015851.6005386063,1068.233440753541,0.9922112976869548,0.9007671674740495,0.705436426699517,True,34,8500.0,0.0,0.24376169769152073,0.8826599395048371,330236.66616191436,,0.30120436699999686,4055893.7516445788,779406.6795298432,4835300.431174422
